id,question_id,option_label,option_text,is_correct,display_order,created_at
2867,592,C,For staff training,f,3,2026-08-09 21:34:42.767896
2868,592,D,For a holiday,f,4,2026-08-09 21:34:42.767896
2869,593,A,Friday evening,f,1,2026-08-09 21:34:42.767896
2870,593,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
2871,593,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
2872,593,D,Next Monday,f,4,2026-08-09 21:34:42.767896
2873,594,A,A gate change,t,1,2026-08-09 21:34:42.767896
2874,594,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
2875,594,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
2876,594,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
2877,595,A,Gate 6,f,1,2026-08-09 21:34:42.767896
2878,595,B,Gate 12,f,2,2026-08-09 21:34:42.767896
2879,595,C,Gate 18,t,3,2026-08-09 21:34:42.767896
2880,595,D,Gate 24,f,4,2026-08-09 21:34:42.767896
2881,596,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
2882,596,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
2883,596,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
2884,596,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
2885,597,A,New employees,f,1,2026-08-09 21:34:42.767896
2886,597,B,Department managers,t,2,2026-08-09 21:34:42.767896
2887,597,C,Customers,f,3,2026-08-09 21:34:42.767896
2888,597,D,Visitors,f,4,2026-08-09 21:34:42.767896
2889,598,A,8:30,f,1,2026-08-09 21:34:42.767896
2890,598,B,9:00,f,2,2026-08-09 21:34:42.767896
2891,598,C,9:30,t,3,2026-08-09 21:34:42.767896
2892,598,D,10:00,f,4,2026-08-09 21:34:42.767896
2893,599,A,Travel documents,f,1,2026-08-09 21:34:42.767896
2894,599,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
2895,599,C,Training materials,f,3,2026-08-09 21:34:42.767896
2896,599,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
2897,600,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
2898,600,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
2899,600,C,A cooking class,f,3,2026-08-09 21:34:42.767896
2900,600,D,A delivery service,f,4,2026-08-09 21:34:42.767896
2901,601,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
2902,601,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
2903,601,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
2904,601,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
2905,602,A,Weekends only,f,1,2026-08-09 21:34:42.767896
2906,602,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
2907,602,C,Every evening,f,3,2026-08-09 21:34:42.767896
2908,602,D,Next month,f,4,2026-08-09 21:34:42.767896
2909,603,A,A train station,f,1,2026-08-09 21:34:42.767896
2910,603,B,A city museum,t,2,2026-08-09 21:34:42.767896
2911,603,C,A library,f,3,2026-08-09 21:34:42.767896
2912,603,D,A theater,f,4,2026-08-09 21:34:42.767896
2913,604,A,Immediately,f,1,2026-08-09 21:34:42.767896
2914,604,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
2915,604,C,At noon,f,3,2026-08-09 21:34:42.767896
2916,604,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
2917,605,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
2918,605,B,Leave the group,f,2,2026-08-09 21:34:42.767896
2919,605,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
2920,605,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
2921,606,A,An express train,t,1,2026-08-09 21:34:42.767896
2922,606,B,A bus service,f,2,2026-08-09 21:34:42.767896
2923,606,C,A flight,f,3,2026-08-09 21:34:42.767896
2924,606,D,A taxi route,f,4,2026-08-09 21:34:42.767896
2925,607,A,Platform 2,f,1,2026-08-09 21:34:42.767896
2926,607,B,Platform 4,t,2,2026-08-09 21:34:42.767896
2927,607,C,Platform 6,f,3,2026-08-09 21:34:42.767896
2928,607,D,Platform 8,f,4,2026-08-09 21:34:42.767896
2929,608,A,Platform 3,f,1,2026-08-09 21:34:42.767896
2930,608,B,Platform 4,f,2,2026-08-09 21:34:42.767896
2931,608,C,Platform 5,f,3,2026-08-09 21:34:42.767896
2932,608,D,Platform 6,t,4,2026-08-09 21:34:42.767896
2933,609,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
2934,609,B,Snowy,f,2,2026-08-09 21:34:42.767896
2935,609,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
2936,609,D,Foggy,f,4,2026-08-09 21:34:42.767896
2937,610,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
2938,610,B,Light rain,t,2,2026-08-09 21:34:42.767896
2939,610,C,Strong winds,f,3,2026-08-09 21:34:42.767896
2940,610,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
2941,611,A,Swimmers,f,1,2026-08-09 21:34:42.767896
2942,611,B,Drivers,t,2,2026-08-09 21:34:42.767896
2943,611,C,Tourists,f,3,2026-08-09 21:34:42.767896
2944,611,D,Office workers,f,4,2026-08-09 21:34:42.767896
2945,612,A,The fitness center,f,1,2026-08-09 21:34:42.767896
2946,612,B,The restaurant,f,2,2026-08-09 21:34:42.767896
2947,612,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
2948,612,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
2949,613,A,For cleaning,t,1,2026-08-09 21:34:42.767896
2950,613,B,For construction,f,2,2026-08-09 21:34:42.767896
2951,613,C,For a private event,f,3,2026-08-09 21:34:42.767896
2952,613,D,For repairs,f,4,2026-08-09 21:34:42.767896
2953,614,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
2954,614,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
2955,614,C,At noon,t,3,2026-08-09 21:34:42.767896
2956,614,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
2957,615,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
2958,615,B,A repair service,f,2,2026-08-09 21:34:42.767896
2959,615,C,A new store,f,3,2026-08-09 21:34:42.767896
2960,615,D,A training course,f,4,2026-08-09 21:34:42.767896
2961,616,A,10 percent,f,1,2026-08-09 21:34:42.767896
2962,616,B,15 percent,f,2,2026-08-09 21:34:42.767896
2963,616,C,20 percent,t,3,2026-08-09 21:34:42.767896
2964,616,D,30 percent,f,4,2026-08-09 21:34:42.767896
2965,617,A,Friday evening,f,1,2026-08-09 21:34:42.767896
2966,617,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
2967,617,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
2968,617,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
2969,618,A,Customers,f,1,2026-08-09 21:34:42.767896
2970,618,B,Department managers,f,2,2026-08-09 21:34:42.767896
2971,618,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
2972,618,D,Visitors,f,4,2026-08-09 21:34:42.767896
2973,619,A,8:15,f,1,2026-08-09 21:34:42.767896
2974,619,B,8:30,f,2,2026-08-09 21:34:42.767896
2975,619,C,8:45,t,3,2026-08-09 21:34:42.767896
2976,619,D,9:15,f,4,2026-08-09 21:34:42.767896
2977,620,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
2978,620,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
2979,620,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
2980,620,D,A company tour,f,4,2026-08-09 21:34:42.767896
2981,621,A,A schedule change,t,1,2026-08-09 21:34:42.767896
2982,621,B,A new employee,f,2,2026-08-09 21:34:42.767896
2983,621,C,A book sale,f,3,2026-08-09 21:34:42.767896
2984,621,D,A computer problem,f,4,2026-08-09 21:34:42.767896
2985,622,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
2986,622,B,For a private event,f,2,2026-08-09 21:34:42.767896
2987,622,C,For staff training,f,3,2026-08-09 21:34:42.767896
2988,622,D,For a holiday,f,4,2026-08-09 21:34:42.767896
2989,623,A,Friday evening,f,1,2026-08-09 21:34:42.767896
2990,623,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
2991,623,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
2992,623,D,Next Monday,f,4,2026-08-09 21:34:42.767896
2993,624,A,A gate change,t,1,2026-08-09 21:34:42.767896
2994,624,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
2995,624,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
2996,624,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
2997,625,A,Gate 6,f,1,2026-08-09 21:34:42.767896
2998,625,B,Gate 12,f,2,2026-08-09 21:34:42.767896
2999,625,C,Gate 18,t,3,2026-08-09 21:34:42.767896
3000,625,D,Gate 24,f,4,2026-08-09 21:34:42.767896
3001,626,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
3002,626,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
3003,626,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
3004,626,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
3005,627,A,New employees,f,1,2026-08-09 21:34:42.767896
3006,627,B,Department managers,t,2,2026-08-09 21:34:42.767896
3007,627,C,Customers,f,3,2026-08-09 21:34:42.767896
3008,627,D,Visitors,f,4,2026-08-09 21:34:42.767896
3009,628,A,8:30,f,1,2026-08-09 21:34:42.767896
3010,628,B,9:00,f,2,2026-08-09 21:34:42.767896
3011,628,C,9:30,t,3,2026-08-09 21:34:42.767896
3012,628,D,10:00,f,4,2026-08-09 21:34:42.767896
3013,629,A,Travel documents,f,1,2026-08-09 21:34:42.767896
3014,629,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
3015,629,C,Training materials,f,3,2026-08-09 21:34:42.767896
3016,629,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
3017,630,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
3018,630,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
3019,630,C,A cooking class,f,3,2026-08-09 21:34:42.767896
3020,630,D,A delivery service,f,4,2026-08-09 21:34:42.767896
3021,631,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
3022,631,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
3023,631,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
3024,631,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
3025,632,A,Weekends only,f,1,2026-08-09 21:34:42.767896
3026,632,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
3027,632,C,Every evening,f,3,2026-08-09 21:34:42.767896
3028,632,D,Next month,f,4,2026-08-09 21:34:42.767896
3029,633,A,A train station,f,1,2026-08-09 21:34:42.767896
3030,633,B,A city museum,t,2,2026-08-09 21:34:42.767896
3031,633,C,A library,f,3,2026-08-09 21:34:42.767896
3032,633,D,A theater,f,4,2026-08-09 21:34:42.767896
3033,634,A,Immediately,f,1,2026-08-09 21:34:42.767896
3034,634,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
3035,634,C,At noon,f,3,2026-08-09 21:34:42.767896
3036,634,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
3037,635,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
3038,635,B,Leave the group,f,2,2026-08-09 21:34:42.767896
3039,635,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
3040,635,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
3041,636,A,An express train,t,1,2026-08-09 21:34:42.767896
3042,636,B,A bus service,f,2,2026-08-09 21:34:42.767896
3043,636,C,A flight,f,3,2026-08-09 21:34:42.767896
3044,636,D,A taxi route,f,4,2026-08-09 21:34:42.767896
3045,637,A,Platform 2,f,1,2026-08-09 21:34:42.767896
3046,637,B,Platform 4,t,2,2026-08-09 21:34:42.767896
3047,637,C,Platform 6,f,3,2026-08-09 21:34:42.767896
3048,637,D,Platform 8,f,4,2026-08-09 21:34:42.767896
3049,638,A,Platform 3,f,1,2026-08-09 21:34:42.767896
3050,638,B,Platform 4,f,2,2026-08-09 21:34:42.767896
3051,638,C,Platform 5,f,3,2026-08-09 21:34:42.767896
3052,638,D,Platform 6,t,4,2026-08-09 21:34:42.767896
3053,639,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
3054,639,B,Snowy,f,2,2026-08-09 21:34:42.767896
3055,639,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
3056,639,D,Foggy,f,4,2026-08-09 21:34:42.767896
3057,640,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
3058,640,B,Light rain,t,2,2026-08-09 21:34:42.767896
3059,640,C,Strong winds,f,3,2026-08-09 21:34:42.767896
3060,640,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
3061,641,A,Swimmers,f,1,2026-08-09 21:34:42.767896
3062,641,B,Drivers,t,2,2026-08-09 21:34:42.767896
3063,641,C,Tourists,f,3,2026-08-09 21:34:42.767896
3064,641,D,Office workers,f,4,2026-08-09 21:34:42.767896
3065,642,A,The fitness center,f,1,2026-08-09 21:34:42.767896
3066,642,B,The restaurant,f,2,2026-08-09 21:34:42.767896
3067,642,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
3068,642,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
3069,643,A,For cleaning,t,1,2026-08-09 21:34:42.767896
3070,643,B,For construction,f,2,2026-08-09 21:34:42.767896
3071,643,C,For a private event,f,3,2026-08-09 21:34:42.767896
3072,643,D,For repairs,f,4,2026-08-09 21:34:42.767896
3073,644,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
3074,644,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
3075,644,C,At noon,t,3,2026-08-09 21:34:42.767896
3076,644,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
3077,645,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
3078,645,B,A repair service,f,2,2026-08-09 21:34:42.767896
3079,645,C,A new store,f,3,2026-08-09 21:34:42.767896
3080,645,D,A training course,f,4,2026-08-09 21:34:42.767896
3081,646,A,10 percent,f,1,2026-08-09 21:34:42.767896
3082,646,B,15 percent,f,2,2026-08-09 21:34:42.767896
3083,646,C,20 percent,t,3,2026-08-09 21:34:42.767896
3084,646,D,30 percent,f,4,2026-08-09 21:34:42.767896
3085,647,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3086,647,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3087,647,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
3088,647,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
3089,648,A,Customers,f,1,2026-08-09 21:34:42.767896
3090,648,B,Department managers,f,2,2026-08-09 21:34:42.767896
3091,648,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
3092,648,D,Visitors,f,4,2026-08-09 21:34:42.767896
3093,649,A,8:15,f,1,2026-08-09 21:34:42.767896
3094,649,B,8:30,f,2,2026-08-09 21:34:42.767896
3095,649,C,8:45,t,3,2026-08-09 21:34:42.767896
3096,649,D,9:15,f,4,2026-08-09 21:34:42.767896
3097,650,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
3098,650,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
3099,650,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
3100,650,D,A company tour,f,4,2026-08-09 21:34:42.767896
3101,651,A,A schedule change,t,1,2026-08-09 21:34:42.767896
3102,651,B,A new employee,f,2,2026-08-09 21:34:42.767896
3103,651,C,A book sale,f,3,2026-08-09 21:34:42.767896
3104,651,D,A computer problem,f,4,2026-08-09 21:34:42.767896
3105,652,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
3106,652,B,For a private event,f,2,2026-08-09 21:34:42.767896
3107,652,C,For staff training,f,3,2026-08-09 21:34:42.767896
3108,652,D,For a holiday,f,4,2026-08-09 21:34:42.767896
3109,653,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3110,653,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3111,653,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
3112,653,D,Next Monday,f,4,2026-08-09 21:34:42.767896
3113,654,A,A gate change,t,1,2026-08-09 21:34:42.767896
3114,654,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
3115,654,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
3116,654,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
3117,655,A,Gate 6,f,1,2026-08-09 21:34:42.767896
3118,655,B,Gate 12,f,2,2026-08-09 21:34:42.767896
3119,655,C,Gate 18,t,3,2026-08-09 21:34:42.767896
3120,655,D,Gate 24,f,4,2026-08-09 21:34:42.767896
3121,656,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
3122,656,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
3123,656,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
3124,656,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
3125,657,A,New employees,f,1,2026-08-09 21:34:42.767896
3126,657,B,Department managers,t,2,2026-08-09 21:34:42.767896
3127,657,C,Customers,f,3,2026-08-09 21:34:42.767896
3128,657,D,Visitors,f,4,2026-08-09 21:34:42.767896
3129,658,A,8:30,f,1,2026-08-09 21:34:42.767896
3130,658,B,9:00,f,2,2026-08-09 21:34:42.767896
3131,658,C,9:30,t,3,2026-08-09 21:34:42.767896
3132,658,D,10:00,f,4,2026-08-09 21:34:42.767896
3133,659,A,Travel documents,f,1,2026-08-09 21:34:42.767896
3134,659,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
3135,659,C,Training materials,f,3,2026-08-09 21:34:42.767896
3136,659,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
3137,660,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
3138,660,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
3139,660,C,A cooking class,f,3,2026-08-09 21:34:42.767896
3140,660,D,A delivery service,f,4,2026-08-09 21:34:42.767896
3141,661,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
3142,661,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
3143,661,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
3144,661,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
3145,662,A,Weekends only,f,1,2026-08-09 21:34:42.767896
3146,662,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
3147,662,C,Every evening,f,3,2026-08-09 21:34:42.767896
3148,662,D,Next month,f,4,2026-08-09 21:34:42.767896
3149,663,A,A train station,f,1,2026-08-09 21:34:42.767896
3150,663,B,A city museum,t,2,2026-08-09 21:34:42.767896
3151,663,C,A library,f,3,2026-08-09 21:34:42.767896
3152,663,D,A theater,f,4,2026-08-09 21:34:42.767896
3153,664,A,Immediately,f,1,2026-08-09 21:34:42.767896
3154,664,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
3155,664,C,At noon,f,3,2026-08-09 21:34:42.767896
3156,664,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
3157,665,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
3158,665,B,Leave the group,f,2,2026-08-09 21:34:42.767896
3159,665,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
3160,665,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
3161,666,A,An express train,t,1,2026-08-09 21:34:42.767896
3162,666,B,A bus service,f,2,2026-08-09 21:34:42.767896
3163,666,C,A flight,f,3,2026-08-09 21:34:42.767896
3164,666,D,A taxi route,f,4,2026-08-09 21:34:42.767896
3165,667,A,Platform 2,f,1,2026-08-09 21:34:42.767896
3166,667,B,Platform 4,t,2,2026-08-09 21:34:42.767896
3167,667,C,Platform 6,f,3,2026-08-09 21:34:42.767896
3168,667,D,Platform 8,f,4,2026-08-09 21:34:42.767896
3169,668,A,Platform 3,f,1,2026-08-09 21:34:42.767896
3170,668,B,Platform 4,f,2,2026-08-09 21:34:42.767896
3171,668,C,Platform 5,f,3,2026-08-09 21:34:42.767896
3172,668,D,Platform 6,t,4,2026-08-09 21:34:42.767896
3173,669,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
3174,669,B,Snowy,f,2,2026-08-09 21:34:42.767896
3175,669,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
3176,669,D,Foggy,f,4,2026-08-09 21:34:42.767896
3177,670,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
3178,670,B,Light rain,t,2,2026-08-09 21:34:42.767896
3179,670,C,Strong winds,f,3,2026-08-09 21:34:42.767896
3180,670,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
3181,671,A,Swimmers,f,1,2026-08-09 21:34:42.767896
3182,671,B,Drivers,t,2,2026-08-09 21:34:42.767896
3183,671,C,Tourists,f,3,2026-08-09 21:34:42.767896
3184,671,D,Office workers,f,4,2026-08-09 21:34:42.767896
3185,672,A,The fitness center,f,1,2026-08-09 21:34:42.767896
3186,672,B,The restaurant,f,2,2026-08-09 21:34:42.767896
3187,672,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
3188,672,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
3189,673,A,For cleaning,t,1,2026-08-09 21:34:42.767896
3190,673,B,For construction,f,2,2026-08-09 21:34:42.767896
3191,673,C,For a private event,f,3,2026-08-09 21:34:42.767896
3192,673,D,For repairs,f,4,2026-08-09 21:34:42.767896
3193,674,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
3194,674,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
3195,674,C,At noon,t,3,2026-08-09 21:34:42.767896
3196,674,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
3197,675,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
3198,675,B,A repair service,f,2,2026-08-09 21:34:42.767896
3199,675,C,A new store,f,3,2026-08-09 21:34:42.767896
3200,675,D,A training course,f,4,2026-08-09 21:34:42.767896
3201,676,A,10 percent,f,1,2026-08-09 21:34:42.767896
3202,676,B,15 percent,f,2,2026-08-09 21:34:42.767896
3203,676,C,20 percent,t,3,2026-08-09 21:34:42.767896
3204,676,D,30 percent,f,4,2026-08-09 21:34:42.767896
3205,677,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3206,677,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3207,677,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
3208,677,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
3209,678,A,Customers,f,1,2026-08-09 21:34:42.767896
3210,678,B,Department managers,f,2,2026-08-09 21:34:42.767896
3211,678,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
3212,678,D,Visitors,f,4,2026-08-09 21:34:42.767896
3213,679,A,8:15,f,1,2026-08-09 21:34:42.767896
3214,679,B,8:30,f,2,2026-08-09 21:34:42.767896
3215,679,C,8:45,t,3,2026-08-09 21:34:42.767896
3216,679,D,9:15,f,4,2026-08-09 21:34:42.767896
3217,680,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
3218,680,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
3219,680,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
3220,680,D,A company tour,f,4,2026-08-09 21:34:42.767896
3221,681,A,A schedule change,t,1,2026-08-09 21:34:42.767896
3222,681,B,A new employee,f,2,2026-08-09 21:34:42.767896
3223,681,C,A book sale,f,3,2026-08-09 21:34:42.767896
3224,681,D,A computer problem,f,4,2026-08-09 21:34:42.767896
3225,682,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
3226,682,B,For a private event,f,2,2026-08-09 21:34:42.767896
3227,682,C,For staff training,f,3,2026-08-09 21:34:42.767896
3228,682,D,For a holiday,f,4,2026-08-09 21:34:42.767896
3229,683,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3230,683,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3231,683,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
3232,683,D,Next Monday,f,4,2026-08-09 21:34:42.767896
3233,684,A,A gate change,t,1,2026-08-09 21:34:42.767896
3234,684,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
3235,684,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
3236,684,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
3237,685,A,Gate 6,f,1,2026-08-09 21:34:42.767896
3238,685,B,Gate 12,f,2,2026-08-09 21:34:42.767896
3239,685,C,Gate 18,t,3,2026-08-09 21:34:42.767896
3240,685,D,Gate 24,f,4,2026-08-09 21:34:42.767896
3241,686,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
3242,686,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
3243,686,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
3244,686,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
3245,687,A,New employees,f,1,2026-08-09 21:34:42.767896
3246,687,B,Department managers,t,2,2026-08-09 21:34:42.767896
3247,687,C,Customers,f,3,2026-08-09 21:34:42.767896
3248,687,D,Visitors,f,4,2026-08-09 21:34:42.767896
3249,688,A,8:30,f,1,2026-08-09 21:34:42.767896
3250,688,B,9:00,f,2,2026-08-09 21:34:42.767896
3251,688,C,9:30,t,3,2026-08-09 21:34:42.767896
3252,688,D,10:00,f,4,2026-08-09 21:34:42.767896
3253,689,A,Travel documents,f,1,2026-08-09 21:34:42.767896
3254,689,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
3255,689,C,Training materials,f,3,2026-08-09 21:34:42.767896
3256,689,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
3257,690,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
3258,690,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
3259,690,C,A cooking class,f,3,2026-08-09 21:34:42.767896
3260,690,D,A delivery service,f,4,2026-08-09 21:34:42.767896
3261,691,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
3262,691,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
3263,691,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
3264,691,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
3265,692,A,Weekends only,f,1,2026-08-09 21:34:42.767896
3266,692,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
3267,692,C,Every evening,f,3,2026-08-09 21:34:42.767896
3268,692,D,Next month,f,4,2026-08-09 21:34:42.767896
3269,693,A,A train station,f,1,2026-08-09 21:34:42.767896
3270,693,B,A city museum,t,2,2026-08-09 21:34:42.767896
3271,693,C,A library,f,3,2026-08-09 21:34:42.767896
3272,693,D,A theater,f,4,2026-08-09 21:34:42.767896
3273,694,A,Immediately,f,1,2026-08-09 21:34:42.767896
3274,694,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
3275,694,C,At noon,f,3,2026-08-09 21:34:42.767896
3276,694,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
3277,695,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
3278,695,B,Leave the group,f,2,2026-08-09 21:34:42.767896
3279,695,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
3280,695,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
3281,696,A,An express train,t,1,2026-08-09 21:34:42.767896
3282,696,B,A bus service,f,2,2026-08-09 21:34:42.767896
3283,696,C,A flight,f,3,2026-08-09 21:34:42.767896
3284,696,D,A taxi route,f,4,2026-08-09 21:34:42.767896
3285,697,A,Platform 2,f,1,2026-08-09 21:34:42.767896
3286,697,B,Platform 4,t,2,2026-08-09 21:34:42.767896
3287,697,C,Platform 6,f,3,2026-08-09 21:34:42.767896
3288,697,D,Platform 8,f,4,2026-08-09 21:34:42.767896
