id,question_id,option_label,option_text,display_order,is_correct
55733,14070,A,The client,1,f
55734,14070,B,Management,2,f
55735,14070,C,The team,3,f
55736,14070,D,External consultants,4,f
55737,14071,A,weather alert,1,f
55738,14071,B,facility update,2,f
55739,14071,C,flight departure,3,f
55740,14071,D,service change,4,f
55741,14072,A,Gate 13,1,f
55742,14072,B,Gate 14,2,f
55743,14072,C,Gate 11,3,f
55744,14072,D,Gate 15,4,f
55745,14073,A,Proceed to gate,1,f
55746,14073,B,Wait here,2,f
55747,14073,C,Go to check-in,3,f
55748,14073,D,Contact staff,4,f
55749,14074,A,facility update,1,f
55750,14074,B,service change,2,f
55751,14074,C,weather alert,3,f
55752,14074,D,safety notice,4,f
55753,14075,A,Gate 14,1,f
55754,14075,B,Gate 15,2,f
55755,14075,C,Gate 16,3,f
55756,14075,D,Gate 12,4,f
55757,14076,A,Proceed to gate,1,f
55758,14076,B,Wait here,2,f
55759,14076,C,Go to check-in,3,f
55760,14076,D,Contact staff,4,f
55761,14077,A,facility update,1,f
55762,14077,B,service change,2,f
55763,14077,C,safety notice,3,f
55764,14077,D,flight departure,4,f
55765,14078,A,Gate 15,1,f
55766,14078,B,Gate 16,2,f
55767,14078,C,Gate 13,3,f
55768,14078,D,Gate 17,4,f
55769,14079,A,Proceed to gate,1,f
55770,14079,B,Wait here,2,f
55771,14079,C,Go to check-in,3,f
55772,14079,D,Contact staff,4,f
55773,14080,A,service change,1,f
55774,14080,B,safety notice,2,f
55775,14080,C,flight departure,3,f
55776,14080,D,weather alert,4,f
55777,14081,A,Gate 16,1,f
55778,14081,B,Gate 17,2,f
55779,14081,C,Gate 18,3,f
55780,14081,D,Gate 14,4,f
55781,14082,A,Wait here,1,f
55782,14082,B,Go to check-in,2,f
55783,14082,C,Proceed to gate,3,f
55784,14082,D,Contact staff,4,f
55785,14083,A,flight departure,1,f
55786,14083,B,safety notice,2,f
55787,14083,C,weather alert,3,f
55788,14083,D,facility update,4,f
55789,14084,A,Gate 17,1,f
55790,14084,B,Gate 15,2,f
55791,14084,C,Gate 18,3,f
55792,14084,D,Gate 19,4,f
55793,14085,A,Proceed to gate,1,f
55794,14085,B,Wait here,2,f
55795,14085,C,Go to check-in,3,f
55796,14085,D,Contact staff,4,f
55797,14086,A,weather alert,1,f
55798,14086,B,flight departure,2,f
55799,14086,C,facility update,3,f
55800,14086,D,service change,4,f
55801,14087,A,Gate 18,1,f
55802,14087,B,Gate 19,2,f
55803,14087,C,Gate 16,3,f
55804,14087,D,Gate 20,4,f
55805,14088,A,Wait here,1,f
55806,14088,B,Go to check-in,2,f
55807,14088,C,Proceed to gate,3,f
55808,14088,D,Contact staff,4,f
55809,14089,A,facility update,1,f
55810,14089,B,service change,2,f
55811,14089,C,safety notice,3,f
55812,14089,D,weather alert,4,f
55813,14090,A,Gate 19,1,f
55814,14090,B,Gate 20,2,f
55815,14090,C,Gate 1,3,f
55816,14090,D,Gate 17,4,f
55817,14091,A,Wait here,1,f
55818,14091,B,Go to check-in,2,f
55819,14091,C,Contact staff,3,f
55820,14091,D,Proceed to gate,4,f
55821,14092,A,facility update,1,f
55822,14092,B,service change,2,f
55823,14092,C,safety notice,3,f
55824,14092,D,flight departure,4,f
55825,14093,A,Gate 20,1,f
55826,14093,B,Gate 1,2,f
55827,14093,C,Gate 18,3,f
55828,14093,D,Gate 2,4,f
55829,14094,A,Wait here,1,f
55830,14094,B,Proceed to gate,2,f
55831,14094,C,Go to check-in,3,f
55832,14094,D,Contact staff,4,f
55833,14095,A,safety notice,1,f
55834,14095,B,flight departure,2,f
55835,14095,C,weather alert,3,f
55836,14095,D,service change,4,f
55837,14096,A,Gate 19,1,f
55838,14096,B,Gate 1,2,f
55839,14096,C,Gate 2,3,f
55840,14096,D,Gate 3,4,f
55841,14097,A,Proceed to gate,1,f
55842,14097,B,Wait here,2,f
55843,14097,C,Go to check-in,3,f
55844,14097,D,Contact staff,4,f
55845,14098,A,flight departure,1,f
55846,14098,B,safety notice,2,f
55847,14098,C,weather alert,3,f
55848,14098,D,facility update,4,f
55849,14099,A,Gate 2,1,f
55850,14099,B,Gate 20,2,f
55851,14099,C,Gate 3,3,f
55852,14099,D,Gate 4,4,f
55853,14100,A,Wait here,1,f
55854,14100,B,Go to check-in,2,f
55855,14100,C,Contact staff,3,f
55856,14100,D,Proceed to gate,4,f
55857,14101,A,prepositions,1,f
55858,14101,B,verb tenses,2,f
55859,14101,C,articles,3,f
55860,14101,D,pronouns,4,f
55861,14102,A,articles,1,f
55862,14102,B,pronouns,2,f
55863,14102,C,conjunctions,3,f
55864,14102,D,verb tenses,4,f
55865,14103,A,articles,1,f
55866,14103,B,pronouns,2,f
55867,14103,C,conjunctions,3,f
55868,14103,D,prepositions,4,f
55869,14104,A,conjunctions,1,f
55870,14104,B,prepositions,2,f
55871,14104,C,pronouns,3,f
55872,14104,D,verb tenses,4,f
55873,14105,A,conjunctions,1,f
55874,14105,B,prepositions,2,f
55875,14105,C,verb tenses,3,f
55876,14105,D,articles,4,f
55877,14106,A,prepositions,1,f
55878,14106,B,verb tenses,2,f
55879,14106,C,articles,3,f
55880,14106,D,pronouns,4,f
55881,14107,A,articles,1,f
55882,14107,B,pronouns,2,f
55883,14107,C,verb tenses,3,f
55884,14107,D,conjunctions,4,f
55885,14108,A,pronouns,1,f
55886,14108,B,articles,2,f
55887,14108,C,conjunctions,3,f
55888,14108,D,prepositions,4,f
55889,14109,A,conjunctions,1,f
55890,14109,B,pronouns,2,f
55891,14109,C,prepositions,3,f
55892,14109,D,verb tenses,4,f
55893,14110,A,conjunctions,1,f
55894,14110,B,prepositions,2,f
55895,14110,C,verb tenses,3,f
55896,14110,D,articles,4,f
55897,14111,A,verb tenses,1,f
55898,14111,B,articles,2,f
55899,14111,C,pronouns,3,f
55900,14111,D,prepositions,4,f
55901,14112,A,articles,1,f
55902,14112,B,pronouns,2,f
55903,14112,C,verb tenses,3,f
55904,14112,D,conjunctions,4,f
55905,14113,A,pronouns,1,f
55906,14113,B,articles,2,f
55907,14113,C,conjunctions,3,f
55908,14113,D,prepositions,4,f
55909,14114,A,conjunctions,1,f
55910,14114,B,pronouns,2,f
55911,14114,C,prepositions,3,f
55912,14114,D,verb tenses,4,f
55913,14115,A,conjunctions,1,f
55914,14115,B,prepositions,2,f
55915,14115,C,verb tenses,3,f
55916,14115,D,articles,4,f
55917,14116,A,verb tenses,1,f
55918,14116,B,articles,2,f
55919,14116,C,pronouns,3,f
55920,14116,D,prepositions,4,f
55921,14117,A,articles,1,f
55922,14117,B,pronouns,2,f
55923,14117,C,verb tenses,3,f
55924,14117,D,conjunctions,4,f
55925,14118,A,pronouns,1,f
55926,14118,B,articles,2,f
55927,14118,C,conjunctions,3,f
55928,14118,D,prepositions,4,f
55929,14119,A,conjunctions,1,f
55930,14119,B,prepositions,2,f
55931,14119,C,pronouns,3,f
55932,14119,D,verb tenses,4,f
55933,14120,A,conjunctions,1,f
55934,14120,B,prepositions,2,f
55935,14120,C,verb tenses,3,f
55936,14120,D,articles,4,f
55937,14121,A,verb tenses,1,f
55938,14121,B,articles,2,f
55939,14121,C,pronouns,3,f
55940,14121,D,prepositions,4,f
55941,14122,A,verb tenses,1,f
55942,14122,B,articles,2,f
55943,14122,C,pronouns,3,f
55944,14122,D,conjunctions,4,f
55945,14123,A,pronouns,1,f
55946,14123,B,conjunctions,2,f
55947,14123,C,articles,3,f
55948,14123,D,prepositions,4,f
55949,14124,A,conjunctions,1,f
55950,14124,B,prepositions,2,f
55951,14124,C,verb tenses,3,f
55952,14124,D,pronouns,4,f
55953,14125,A,prepositions,1,f
55954,14125,B,verb tenses,2,f
55955,14125,C,articles,3,f
55956,14125,D,conjunctions,4,f
55957,14126,A,verb tenses,1,f
55958,14126,B,articles,2,f
55959,14126,C,pronouns,3,f
55960,14126,D,prepositions,4,f
55961,14127,A,articles,1,f
55962,14127,B,pronouns,2,f
55963,14127,C,conjunctions,3,f
55964,14127,D,verb tenses,4,f
55965,14128,A,pronouns,1,f
55966,14128,B,articles,2,f
55967,14128,C,conjunctions,3,f
55968,14128,D,prepositions,4,f
55969,14129,A,conjunctions,1,f
55970,14129,B,pronouns,2,f
55971,14129,C,prepositions,3,f
55972,14129,D,verb tenses,4,f
55973,14130,A,prepositions,1,f
55974,14130,B,conjunctions,2,f
55975,14130,C,verb tenses,3,f
55976,14130,D,articles,4,f
55977,14131,A,regards,1,f
55978,14131,B,concerns,2,f
55979,14131,C,involves,3,f
55980,14131,D,discusses,4,f
55981,14132,A,review,1,f
55982,14132,B,ignore,2,f
55983,14132,C,delete,3,f
55984,14132,D,forward,4,f
55985,14133,A,reject,1,f
55986,14133,B,accept,2,f
55987,14133,C,respond,3,f
55988,14133,D,delay,4,f
55989,14134,A,immediately,1,f
55990,14134,B,accordingly,2,f
55991,14134,C,later,3,f
55992,14134,D,never,4,f
55993,14135,A,concerns,1,f
55994,14135,B,regards,2,f
55995,14135,C,involves,3,f
55996,14135,D,discusses,4,f
55997,14136,A,ignore,1,f
55998,14136,B,delete,2,f
55999,14136,C,forward,3,f
56000,14136,D,review,4,f
56001,14137,A,reject,1,f
56002,14137,B,respond,2,f
56003,14137,C,accept,3,f
56004,14137,D,delay,4,f
56005,14138,A,immediately,1,f
56006,14138,B,later,2,f
56007,14138,C,never,3,f
56008,14138,D,accordingly,4,f
56009,14139,A,concerns,1,f
56010,14139,B,regards,2,f
56011,14139,C,involves,3,f
56012,14139,D,discusses,4,f
56013,14140,A,review,1,f
56014,14140,B,ignore,2,f
56015,14140,C,delete,3,f
56016,14140,D,forward,4,f
56017,14141,A,reject,1,f
56018,14141,B,respond,2,f
56019,14141,C,accept,3,f
56020,14141,D,delay,4,f
56021,14142,A,accordingly,1,f
56022,14142,B,immediately,2,f
56023,14142,C,later,3,f
56024,14142,D,never,4,f
56025,14143,A,regards,1,f
56026,14143,B,concerns,2,f
56027,14143,C,involves,3,f
56028,14143,D,discusses,4,f
56029,14144,A,ignore,1,f
56030,14144,B,delete,2,f
56031,14144,C,review,3,f
56032,14144,D,forward,4,f
56033,14145,A,reject,1,f
56034,14145,B,accept,2,f
56035,14145,C,delay,3,f
56036,14145,D,respond,4,f
56037,14146,A,immediately,1,f
56038,14146,B,later,2,f
56039,14146,C,accordingly,3,f
56040,14146,D,never,4,f
56041,14147,A,The project,1,f
56042,14147,B,The regarding the project deadline,2,f
56043,14147,C,The meeting,3,f
56044,14147,D,The budget,4,f
56045,14148,A,Management,1,f
56046,14148,B,Company Name,2,f
56047,14148,C,HR,3,f
56048,14148,D,IT,4,f
56049,14149,A,Ignore it,1,f
56050,14149,B,Delete it,2,f
56051,14149,C,Forward it,3,f
56052,14149,D,Read carefully,4,f
56053,14150,A,The project,1,f
56054,14150,B,The meeting,2,f
56055,14150,C,The budget,3,f
56056,14150,D,The regarding the project deadline,4,f
56057,14151,A,The project,1,f
56058,14151,B,The meeting,2,f
56059,14151,C,The budget,3,f
56060,14151,D,The about the client meeting,4,f
56061,14152,A,Management,1,f
56062,14152,B,Company Name,2,f
56063,14152,C,HR,3,f
56064,14152,D,IT,4,f
56065,14153,A,Read carefully,1,f
56066,14153,B,Ignore it,2,f
56067,14153,C,Delete it,3,f
56068,14153,D,Forward it,4,f
56069,14154,A,The project,1,f
56070,14154,B,The concerning the budget approval,2,f
56071,14154,C,The meeting,3,f
56072,14154,D,The budget,4,f
56073,14155,A,Management,1,f
56074,14155,B,HR,2,f
56075,14155,C,IT,3,f
56076,14155,D,Company Name,4,f
56077,14156,A,Ignore it,1,f
56078,14156,B,Delete it,2,f
56079,14156,C,Read carefully,3,f
56080,14156,D,Forward it,4,f
56081,14157,A,The project,1,f
56082,14157,B,The meeting,2,f
56083,14157,C,The budget,3,f
56084,14157,D,The concerning the budget approval,4,f
56085,14158,A,The project,1,f
56086,14158,B,The regarding the schedule change,2,f
56087,14158,C,The meeting,3,f
56088,14158,D,The budget,4,f
56089,14159,A,Management,1,f
56090,14159,B,HR,2,f
56091,14159,C,IT,3,f
56092,14159,D,Company Name,4,f
56093,14160,A,Ignore it,1,f
56094,14160,B,Read carefully,2,f
56095,14160,C,Delete it,3,f
56096,14160,D,Forward it,4,f
56097,14161,A,The project,1,f
56098,14161,B,The meeting,2,f
56099,14161,C,The about the contract renewal,3,f
56100,14161,D,The budget,4,f
56101,14162,A,Management,1,f
56102,14162,B,HR,2,f
56103,14162,C,Company Name,3,f
56104,14162,D,IT,4,f
56105,14163,A,Ignore it,1,f
56106,14163,B,Read carefully,2,f
56107,14163,C,Delete it,3,f
56108,14163,D,Forward it,4,f
56109,14164,A,The about the contract renewal,1,f
56110,14164,B,The project,2,f
56111,14164,C,The meeting,3,f
56112,14164,D,The budget,4,f
56113,14165,A,The project,1,f
56114,14165,B,The meeting,2,f
56115,14165,C,The budget,3,f
56116,14165,D,The regarding the product launch,4,f
56117,14166,A,Company Name,1,f
56118,14166,B,Management,2,f
56119,14166,C,HR,3,f
56120,14166,D,IT,4,f
56121,14167,A,Ignore it,1,f
56122,14167,B,Delete it,2,f
56123,14167,C,Read carefully,3,f
56124,14167,D,Forward it,4,f
56125,14168,A,The project,1,f
56126,14168,B,The meeting,2,f
56127,14168,C,The about the team training,3,f
56128,14168,D,The budget,4,f
56129,14169,A,Management,1,f
56130,14169,B,Company Name,2,f
56131,14169,C,HR,3,f
56132,14169,D,IT,4,f
56133,14170,A,Ignore it,1,f
56134,14170,B,Read carefully,2,f
56135,14170,C,Delete it,3,f
56136,14170,D,Forward it,4,f
56137,14171,A,The project,1,f
56138,14171,B,The meeting,2,f
56139,14171,C,The budget,3,f
56140,14171,D,The about the team training,4,f
56141,14172,A,The concerning the security update,1,f
56142,14172,B,The project,2,f
56143,14172,C,The meeting,3,f
56144,14172,D,The budget,4,f
56145,14173,A,Company Name,1,f
56146,14173,B,Management,2,f
56147,14173,C,HR,3,f
56148,14173,D,IT,4,f
56149,14174,A,Ignore it,1,f
56150,14174,B,Delete it,2,f
56151,14174,C,Forward it,3,f
56152,14174,D,Read carefully,4,f
56153,14175,A,The project,1,f
56154,14175,B,The regarding the system upgrade,2,f
56155,14175,C,The meeting,3,f
56156,14175,D,The budget,4,f
56157,14176,A,Management,1,f
56158,14176,B,HR,2,f
56159,14176,C,Company Name,3,f
56160,14176,D,IT,4,f
56161,14177,A,Ignore it,1,f
56162,14177,B,Delete it,2,f
56163,14177,C,Read carefully,3,f
56164,14177,D,Forward it,4,f
56165,14178,A,The project,1,f
56166,14178,B,The meeting,2,f
56167,14178,C,The budget,3,f
56168,14178,D,The regarding the system upgrade,4,f
56169,14179,A,The project,1,f
56170,14179,B,The about the policy change,2,f
56171,14179,C,The meeting,3,f
56172,14179,D,The budget,4,f
56173,14180,A,Management,1,f
56174,14180,B,Company Name,2,f
56175,14180,C,HR,3,f
56176,14180,D,IT,4,f
56177,14181,A,Ignore it,1,f
56178,14181,B,Read carefully,2,f
56179,14181,C,Delete it,3,f
56180,14181,D,Forward it,4,f
56181,14182,A,The project,1,f
56182,14182,B,The meeting,2,f
56315,14217,A,No need,1,f
56183,14182,C,The regarding the office relocation,3,f
56184,14182,D,The budget,4,f
56185,14183,A,Management,1,f
56186,14183,B,HR,2,f
56187,14183,C,Company Name,3,f
56188,14183,D,IT,4,f
56189,14184,A,Ignore it,1,f
56190,14184,B,Delete it,2,f
56191,14184,C,Forward it,3,f
56192,14184,D,Read carefully,4,f
56193,14185,A,The project,1,f
56194,14185,B,The meeting,2,f
56195,14185,C,The budget,3,f
56196,14185,D,The regarding the office relocation,4,f
56197,14186,A,The project,1,f
56198,14186,B,The meeting,2,f
56199,14186,C,The budget,3,f
56200,14186,D,The about the holiday schedule,4,f
56201,14187,A,Company Name,1,f
56202,14187,B,Management,2,f
56203,14187,C,HR,3,f
56204,14187,D,IT,4,f
56205,14188,A,Ignore it,1,f
56206,14188,B,Delete it,2,f
56207,14188,C,Forward it,3,f
56208,14188,D,Read carefully,4,f
56209,14189,A,The project,1,f
56210,14189,B,The meeting,2,f
56211,14189,C,The concerning the salary review,3,f
56212,14189,D,The budget,4,f
56213,14190,A,Management,1,f
56214,14190,B,Company Name,2,f
56215,14190,C,HR,3,f
56216,14190,D,IT,4,f
56217,14191,A,Read carefully,1,f
56218,14191,B,Ignore it,2,f
56219,14191,C,Delete it,3,f
56220,14191,D,Forward it,4,f
56221,14192,A,The concerning the salary review,1,f
56222,14192,B,The project,2,f
56223,14192,C,The meeting,3,f
56224,14192,D,The budget,4,f
56225,14193,A,The project,1,f
56226,14193,B,The meeting,2,f
56227,14193,C,The regarding the new procedure,3,f
56228,14193,D,The budget,4,f
56229,14194,A,Management,1,f
56230,14194,B,HR,2,f
56231,14194,C,Company Name,3,f
56232,14194,D,IT,4,f
56233,14195,A,Read carefully,1,f
56234,14195,B,Ignore it,2,f
56235,14195,C,Delete it,3,f
56236,14195,D,Forward it,4,f
56237,14196,A,The project,1,f
56238,14196,B,The meeting,2,f
56239,14196,C,The regarding the new procedure,3,f
56240,14196,D,The budget,4,f
56241,14197,A,The about the equipment order,1,f
56242,14197,B,The project,2,f
56243,14197,C,The meeting,3,f
56244,14197,D,The budget,4,f
56245,14198,A,Company Name,1,f
56246,14198,B,Management,2,f
56247,14198,C,HR,3,f
56248,14198,D,IT,4,f
56249,14199,A,Ignore it,1,f
56250,14199,B,Delete it,2,f
56251,14199,C,Read carefully,3,f
56252,14199,D,Forward it,4,f
56253,14200,A,The project,1,f
56254,14200,B,The meeting,2,f
56255,14200,C,The about the equipment order,3,f
56256,14200,D,The budget,4,f
56257,14201,A,The person is setting strategy.,1,f
56258,14201,B,The person is making decisions.,2,f
56259,14201,C,The person is determining direction.,3,f
56260,14202,A,The person is creating curriculum.,1,f
56261,14202,B,The person is designing course.,2,f
56262,14202,C,The person is developing program.,3,f
56263,14203,A,The person is coordinating suppliers.,1,f
56264,14203,B,The person is managing vendors.,2,f
56265,14203,C,The person is negotiating contracts.,3,f
56266,14204,A,The person is ensuring standards.,1,f
56267,14204,B,The person is monitoring excellence.,2,f
56268,14204,D,The person is overseeing quality.,4,f
56269,14205,A,The person is inspecting goods.,1,f
56270,14205,B,The person is verifying quality.,2,f
56271,14205,D,The person is checking products.,4,f
56272,14206,A,The person is boxing products.,1,f
56273,14206,B,The person is shipping items.,2,f
56274,14206,C,The person is packaging goods.,3,f
56275,14207,A,Submit by Friday,1,f
56276,14207,B,Wait until Monday,2,f
56277,14207,C,Ask for extension,3,f
56278,14207,D,Cancel project,4,f
56279,14208,A,45 minutes,1,f
56280,14208,B,2 hours,2,f
56281,14208,C,All day,3,f
56282,14208,D,10 minutes,4,f
56283,14209,A,Out of stock,1,f
56284,14209,B,Pre-order only,2,f
56285,14209,C,Limited quantity,3,f
56286,14209,D,50 in stock,4,f
56287,14210,A,Free,1,f
56288,14210,B,$500 per year,2,f
56289,14210,C,$150 per month,3,f
56290,14210,D,Pay per use,4,f
56291,14211,A,I'm too busy,1,f
56292,14211,B,Ask someone else,2,f
56293,14211,C,"Yes, immediately",3,f
56294,14211,D,Not my responsibility,4,f
56295,14212,A,15 minutes early,1,f
56296,14212,B,Exact time,2,f
56297,14212,C,Whenever,3,f
56298,14212,D,Don't come,4,f
56299,14213,A,Not yet,1,f
56300,14213,B,Need more time,2,f
56301,14213,C,Cancelled,3,f
56302,14213,D,On your desk,4,f
56303,14214,A,Over 100,1,f
56304,14214,B,25 participants,2,f
56305,14214,C,Just a few,3,f
56306,14214,D,Nobody,4,f
56307,14215,A,Street only,1,f
56308,14215,B,Visitor lot,2,f
56309,14215,C,No parking,3,f
56310,14215,D,Valet,4,f
56311,14216,A,Formal,1,f
56312,14216,B,Casual,2,f
56313,14216,C,Costume,3,f
56314,14216,D,Business casual,4,f
56316,14217,B,Optional,2,f
56317,14217,C,Tablets only,3,f
56318,14217,D,"Yes, for presentation",4,f
56319,14218,A,Side entrance,1,f
56320,14218,B,Back door,2,f
56321,14218,C,Main entrance with ID,3,f
56322,14218,D,Roof access,4,f
56323,14219,A,6 PM,1,f
56324,14219,B,24 hours,2,f
56325,14219,C,Closed today,3,f
56326,14219,D,9 PM weekdays,4,f
56327,14220,A,No discount,1,f
56328,14220,B,10% off members,2,f
56329,14220,C,Seasonal sale,3,f
56330,14220,D,Student discount,4,f
56331,14221,A,"Yes, call to reschedule",1,f
56332,14221,B,"No, fixed time",2,f
56333,14221,C,Maybe later,3,f
56334,14221,D,Cancel instead,4,f
56335,14222,A,Basic service only,1,f
56336,14222,B,Full service with support,2,f
56337,14222,C,Premium features,3,f
56338,14222,D,Nothing included,4,f
56339,14223,A,Call 1-800-555-1234,1,f
56340,14223,B,Email support,2,f
56341,14223,C,Use the app,3,f
56342,14223,D,No support,4,f
56343,14224,A,Expired last month,1,f
56344,14224,B,2 years remaining,2,f
56345,14224,C,Lifetime warranty,3,f
56346,14224,D,No warranty,4,f
56347,14225,A,Cash only,1,f
56348,14225,B,All major cards,2,f
56349,14225,C,Cryptocurrency,3,f
56350,14225,D,Credit cards and cash,4,f
56351,14226,A,No refunds,1,f
56352,14226,B,Within 30 days,2,f
56353,14226,C,Store credit only,3,f
56354,14226,D,Partial refund,4,f
56355,14227,A,Lifetime warranty,1,f
56356,14227,B,6 months,2,f
56357,14227,C,No warranty,3,f
56358,14227,D,One year from purchase,4,f
56359,14228,A,Paid service,1,f
56360,14228,B,DIY only,2,f
56361,14228,C,No installation,3,f
56362,14228,D,Free installation,4,f
56363,14229,A,No,1,f
56364,14229,B,Partially eco-friendly,2,f
56365,14229,C,Unknown,3,f
56366,14229,D,Made from recycled materials,4,f
56367,14230,A,No tracking,1,f
56368,14230,B,Email updates only,2,f
56369,14230,C,Call for status,3,f
56370,14230,D,Online tracking available,4,f
56371,14231,A,3-5 business days,1,f
56372,14231,B,Next day delivery,2,f
56373,14231,C,2 weeks,3,f
56374,14231,D,Same day,4,f
56375,14232,A,Delayed,1,f
56376,14232,B,Cancelled,2,f
56377,14232,C,On track,3,f
56378,14232,D,Behind schedule,4,f
56379,14233,A,Start over,1,f
56380,14233,B,Cancel it,2,f
56381,14233,C,Finalize the report,3,f
56382,14233,D,Delay it,4,f
56383,14234,A,The team,1,f
56384,14234,B,The client,2,f
56385,14234,C,Management,3,f
56386,14234,D,External consultants,4,f
56387,14235,A,Delayed,1,f
56388,14235,B,On track,2,f
56389,14235,C,Cancelled,3,f
56390,14235,D,Behind schedule,4,f
56391,14236,A,Start over,1,f
56392,14236,B,Cancel it,2,f
56393,14236,C,Delay it,3,f
56394,14236,D,Finalize the report,4,f
56395,14237,A,The client,1,f
56396,14237,B,The team,2,f
56397,14237,C,Management,3,f
56398,14237,D,External consultants,4,f
56399,14238,A,On track,1,f
56400,14238,B,Delayed,2,f
56401,14238,C,Cancelled,3,f
56402,14238,D,Behind schedule,4,f
56403,14239,A,Start over,1,f
56404,14239,B,Cancel it,2,f
56405,14239,C,Finalize the report,3,f
56406,14239,D,Delay it,4,f
56407,14240,A,The client,1,f
56408,14240,B,Management,2,f
56409,14240,C,The team,3,f
56410,14240,D,External consultants,4,f
56411,14241,A,On track,1,f
56412,14241,B,Delayed,2,f
56413,14241,C,Cancelled,3,f
56414,14241,D,Behind schedule,4,f
56415,14242,A,Finalize the report,1,f
56416,14242,B,Start over,2,f
56417,14242,C,Cancel it,3,f
56418,14242,D,Delay it,4,f
56419,14243,A,The team,1,f
56420,14243,B,The client,2,f
56421,14243,C,Management,3,f
56422,14243,D,External consultants,4,f
56423,14244,A,On track,1,f
56424,14244,B,Delayed,2,f
56425,14244,C,Cancelled,3,f
56426,14244,D,Behind schedule,4,f
56427,14245,A,Finalize the report,1,f
56428,14245,B,Start over,2,f
56429,14245,C,Cancel it,3,f
56430,14245,D,Delay it,4,f
56431,14246,A,The team,1,f
56432,14246,B,The client,2,f
56433,14246,C,Management,3,f
56434,14246,D,External consultants,4,f
56435,14247,A,Delayed,1,f
56436,14247,B,On track,2,f
56437,14247,C,Cancelled,3,f
56438,14247,D,Behind schedule,4,f
56439,14248,A,Finalize the report,1,f
56440,14248,B,Start over,2,f
56441,14248,C,Cancel it,3,f
56442,14248,D,Delay it,4,f
56443,14249,A,The client,1,f
56444,14249,B,Management,2,f
56445,14249,C,The team,3,f
56446,14249,D,External consultants,4,f
56447,14250,A,Delayed,1,f
56448,14250,B,Cancelled,2,f
56449,14250,C,On track,3,f
56450,14250,D,Behind schedule,4,f
56451,14251,A,Start over,1,f
56452,14251,B,Cancel it,2,f
56453,14251,C,Delay it,3,f
56454,14251,D,Finalize the report,4,f
56455,14252,A,The client,1,f
56456,14252,B,The team,2,f
56457,14252,C,Management,3,f
56458,14252,D,External consultants,4,f
56459,14253,A,On track,1,f
56460,14253,B,Delayed,2,f
56461,14253,C,Cancelled,3,f
56462,14253,D,Behind schedule,4,f
56463,14254,A,Start over,1,f
56464,14254,B,Cancel it,2,f
56465,14254,C,Finalize the report,3,f
56466,14254,D,Delay it,4,f
56467,14255,A,The team,1,f
56468,14255,B,The client,2,f
56469,14255,C,Management,3,f
56470,14255,D,External consultants,4,f
56471,14256,A,Delayed,1,f
56472,14256,B,On track,2,f
56473,14256,C,Cancelled,3,f
56474,14256,D,Behind schedule,4,f
56475,14257,A,Start over,1,f
56476,14257,B,Finalize the report,2,f
56477,14257,C,Cancel it,3,f
56478,14257,D,Delay it,4,f
56479,14258,A,The client,1,f
56480,14258,B,Management,2,f
56481,14258,C,External consultants,3,f
56482,14258,D,The team,4,f
56483,14259,A,Delayed,1,f
56484,14259,B,On track,2,f
56485,14259,C,Cancelled,3,f
56486,14259,D,Behind schedule,4,f
56487,14260,A,Start over,1,f
56488,14260,B,Finalize the report,2,f
56489,14260,C,Cancel it,3,f
56490,14260,D,Delay it,4,f
56491,14261,A,The client,1,f
56492,14261,B,Management,2,f
56493,14261,C,External consultants,3,f
56494,14261,D,The team,4,f
56495,14262,A,Delayed,1,f
56496,14262,B,Cancelled,2,f
56497,14262,C,On track,3,f
56498,14262,D,Behind schedule,4,f
56499,14263,A,Start over,1,f
56500,14263,B,Cancel it,2,f
56501,14263,C,Delay it,3,f
56502,14263,D,Finalize the report,4,f
56503,14264,A,The client,1,f
56504,14264,B,Management,2,f
56505,14264,C,The team,3,f
56506,14264,D,External consultants,4,f
56507,14265,A,On track,1,f
56508,14265,B,Delayed,2,f
56509,14265,C,Cancelled,3,f
56510,14265,D,Behind schedule,4,f
56511,14266,A,Start over,1,f
56512,14266,B,Cancel it,2,f
56513,14266,C,Delay it,3,f
56514,14266,D,Finalize the report,4,f
56515,14267,A,The client,1,f
56516,14267,B,The team,2,f
56517,14267,C,Management,3,f
56518,14267,D,External consultants,4,f
56519,14268,A,On track,1,f
56520,14268,B,Delayed,2,f
56521,14268,C,Cancelled,3,f
56522,14268,D,Behind schedule,4,f
56523,14269,A,Start over,1,f
56524,14269,B,Cancel it,2,f
56525,14269,C,Delay it,3,f
56526,14269,D,Finalize the report,4,f
56527,14270,A,The client,1,f
56528,14270,B,Management,2,f
56529,14270,C,The team,3,f
56530,14270,D,External consultants,4,f
56531,14271,A,weather alert,1,f
56532,14271,B,facility update,2,f
56533,14271,C,service change,3,f
56534,14271,D,flight departure,4,f
56535,14272,A,Gate 3,1,f
56536,14272,B,Gate 1,2,f
56537,14272,C,Gate 4,3,f
56538,14272,D,Gate 5,4,f
56539,14273,A,Wait here,1,f
56540,14273,B,Go to check-in,2,f
56541,14273,C,Contact staff,3,f
56542,14273,D,Proceed to gate,4,f
56543,14274,A,facility update,1,f
56544,14274,B,service change,2,f
56545,14274,C,safety notice,3,f
56546,14274,D,weather alert,4,f
56547,14275,A,Gate 4,1,f
56548,14275,B,Gate 5,2,f
56549,14275,C,Gate 2,3,f
