id,question_id,option_label,option_text,display_order
56045,14148,A,Management,1
56046,14148,B,Company Name,2
56047,14148,C,HR,3
56048,14148,D,IT,4
56049,14149,A,Ignore it,1
56050,14149,B,Delete it,2
56051,14149,C,Forward it,3
56052,14149,D,Read carefully,4
56053,14150,A,The project,1
56054,14150,B,The meeting,2
56055,14150,C,The budget,3
56056,14150,D,The regarding the project deadline,4
56057,14151,A,The project,1
56058,14151,B,The meeting,2
56059,14151,C,The budget,3
56060,14151,D,The about the client meeting,4
56061,14152,A,Management,1
56062,14152,B,Company Name,2
56063,14152,C,HR,3
56064,14152,D,IT,4
56065,14153,A,Read carefully,1
56066,14153,B,Ignore it,2
56067,14153,C,Delete it,3
56068,14153,D,Forward it,4
56069,14154,A,The project,1
56070,14154,B,The concerning the budget approval,2
56071,14154,C,The meeting,3
56072,14154,D,The budget,4
56073,14155,A,Management,1
56074,14155,B,HR,2
56075,14155,C,IT,3
56076,14155,D,Company Name,4
56077,14156,A,Ignore it,1
56078,14156,B,Delete it,2
56079,14156,C,Read carefully,3
56080,14156,D,Forward it,4
56081,14157,A,The project,1
56082,14157,B,The meeting,2
56083,14157,C,The budget,3
56084,14157,D,The concerning the budget approval,4
56085,14158,A,The project,1
56086,14158,B,The regarding the schedule change,2
56087,14158,C,The meeting,3
56088,14158,D,The budget,4
56089,14159,A,Management,1
56090,14159,B,HR,2
56091,14159,C,IT,3
56092,14159,D,Company Name,4
56093,14160,A,Ignore it,1
56094,14160,B,Read carefully,2
56095,14160,C,Delete it,3
56096,14160,D,Forward it,4
56097,14161,A,The project,1
56098,14161,B,The meeting,2
56099,14161,C,The about the contract renewal,3
56100,14161,D,The budget,4
56101,14162,A,Management,1
56102,14162,B,HR,2
56103,14162,C,Company Name,3
56104,14162,D,IT,4
56105,14163,A,Ignore it,1
56106,14163,B,Read carefully,2
56107,14163,C,Delete it,3
56108,14163,D,Forward it,4
56109,14164,A,The about the contract renewal,1
56110,14164,B,The project,2
56111,14164,C,The meeting,3
56112,14164,D,The budget,4
56113,14165,A,The project,1
56114,14165,B,The meeting,2
56115,14165,C,The budget,3
56116,14165,D,The regarding the product launch,4
56117,14166,A,Company Name,1
56118,14166,B,Management,2
56119,14166,C,HR,3
56120,14166,D,IT,4
56121,14167,A,Ignore it,1
56122,14167,B,Delete it,2
56123,14167,C,Read carefully,3
56124,14167,D,Forward it,4
56125,14168,A,The project,1
56126,14168,B,The meeting,2
56127,14168,C,The about the team training,3
56128,14168,D,The budget,4
56129,14169,A,Management,1
56130,14169,B,Company Name,2
56131,14169,C,HR,3
56132,14169,D,IT,4
56133,14170,A,Ignore it,1
56134,14170,B,Read carefully,2
56135,14170,C,Delete it,3
56136,14170,D,Forward it,4
56137,14171,A,The project,1
56138,14171,B,The meeting,2
56139,14171,C,The budget,3
56140,14171,D,The about the team training,4
56141,14172,A,The concerning the security update,1
56142,14172,B,The project,2
56143,14172,C,The meeting,3
56144,14172,D,The budget,4
56145,14173,A,Company Name,1
56146,14173,B,Management,2
56147,14173,C,HR,3
56148,14173,D,IT,4
56149,14174,A,Ignore it,1
56150,14174,B,Delete it,2
56151,14174,C,Forward it,3
56152,14174,D,Read carefully,4
56153,14175,A,The project,1
56154,14175,B,The regarding the system upgrade,2
56155,14175,C,The meeting,3
56156,14175,D,The budget,4
56157,14176,A,Management,1
56158,14176,B,HR,2
56159,14176,C,Company Name,3
56160,14176,D,IT,4
56161,14177,A,Ignore it,1
56162,14177,B,Delete it,2
56163,14177,C,Read carefully,3
56164,14177,D,Forward it,4
56165,14178,A,The project,1
56166,14178,B,The meeting,2
56167,14178,C,The budget,3
56168,14178,D,The regarding the system upgrade,4
56169,14179,A,The project,1
56170,14179,B,The about the policy change,2
56171,14179,C,The meeting,3
56172,14179,D,The budget,4
56173,14180,A,Management,1
56174,14180,B,Company Name,2
56175,14180,C,HR,3
56176,14180,D,IT,4
56177,14181,A,Ignore it,1
56178,14181,B,Read carefully,2
56179,14181,C,Delete it,3
56180,14181,D,Forward it,4
56181,14182,A,The project,1
56182,14182,B,The meeting,2
56315,14217,A,No need,1
56183,14182,C,The regarding the office relocation,3
56184,14182,D,The budget,4
56185,14183,A,Management,1
56186,14183,B,HR,2
56187,14183,C,Company Name,3
56188,14183,D,IT,4
56189,14184,A,Ignore it,1
56190,14184,B,Delete it,2
56191,14184,C,Forward it,3
56192,14184,D,Read carefully,4
56193,14185,A,The project,1
56194,14185,B,The meeting,2
56195,14185,C,The budget,3
56196,14185,D,The regarding the office relocation,4
56197,14186,A,The project,1
56198,14186,B,The meeting,2
56199,14186,C,The budget,3
56200,14186,D,The about the holiday schedule,4
56201,14187,A,Company Name,1
56202,14187,B,Management,2
56203,14187,C,HR,3
56204,14187,D,IT,4
56205,14188,A,Ignore it,1
56206,14188,B,Delete it,2
56207,14188,C,Forward it,3
56208,14188,D,Read carefully,4
56209,14189,A,The project,1
56210,14189,B,The meeting,2
56211,14189,C,The concerning the salary review,3
56212,14189,D,The budget,4
56213,14190,A,Management,1
56214,14190,B,Company Name,2
56215,14190,C,HR,3
56216,14190,D,IT,4
56217,14191,A,Read carefully,1
56218,14191,B,Ignore it,2
56219,14191,C,Delete it,3
56220,14191,D,Forward it,4
56221,14192,A,The concerning the salary review,1
56222,14192,B,The project,2
56223,14192,C,The meeting,3
56224,14192,D,The budget,4
56225,14193,A,The project,1
56226,14193,B,The meeting,2
56227,14193,C,The regarding the new procedure,3
56228,14193,D,The budget,4
56229,14194,A,Management,1
56230,14194,B,HR,2
56231,14194,C,Company Name,3
56232,14194,D,IT,4
56233,14195,A,Read carefully,1
56234,14195,B,Ignore it,2
56235,14195,C,Delete it,3
56236,14195,D,Forward it,4
56237,14196,A,The project,1
56238,14196,B,The meeting,2
56239,14196,C,The regarding the new procedure,3
56240,14196,D,The budget,4
56241,14197,A,The about the equipment order,1
56242,14197,B,The project,2
56243,14197,C,The meeting,3
56244,14197,D,The budget,4
56245,14198,A,Company Name,1
56246,14198,B,Management,2
56247,14198,C,HR,3
56248,14198,D,IT,4
56249,14199,A,Ignore it,1
56250,14199,B,Delete it,2
56251,14199,C,Read carefully,3
56252,14199,D,Forward it,4
56253,14200,A,The project,1
56254,14200,B,The meeting,2
56255,14200,C,The about the equipment order,3
56256,14200,D,The budget,4
56257,14201,A,The person is setting strategy.,1
56258,14201,B,The person is making decisions.,2
56259,14201,C,The person is determining direction.,3
56260,14202,A,The person is creating curriculum.,1
56261,14202,B,The person is designing course.,2
56262,14202,C,The person is developing program.,3
56263,14203,A,The person is coordinating suppliers.,1
56264,14203,B,The person is managing vendors.,2
56265,14203,C,The person is negotiating contracts.,3
56266,14204,A,The person is ensuring standards.,1
56267,14204,B,The person is monitoring excellence.,2
56268,14204,D,The person is overseeing quality.,4
56269,14205,A,The person is inspecting goods.,1
56270,14205,B,The person is verifying quality.,2
56271,14205,D,The person is checking products.,4
56272,14206,A,The person is boxing products.,1
56273,14206,B,The person is shipping items.,2
56274,14206,C,The person is packaging goods.,3
56275,14207,A,Submit by Friday,1
56276,14207,B,Wait until Monday,2
56277,14207,C,Ask for extension,3
56278,14207,D,Cancel project,4
56279,14208,A,45 minutes,1
56280,14208,B,2 hours,2
56281,14208,C,All day,3
56282,14208,D,10 minutes,4
56283,14209,A,Out of stock,1
56284,14209,B,Pre-order only,2
56285,14209,C,Limited quantity,3
56286,14209,D,50 in stock,4
56287,14210,A,Free,1
56288,14210,B,$500 per year,2
56289,14210,C,$150 per month,3
56290,14210,D,Pay per use,4
56291,14211,A,I'm too busy,1
56292,14211,B,Ask someone else,2
56293,14211,C,"Yes, immediately",3
56294,14211,D,Not my responsibility,4
56295,14212,A,15 minutes early,1
56296,14212,B,Exact time,2
56297,14212,C,Whenever,3
56298,14212,D,Don't come,4
56299,14213,A,Not yet,1
56300,14213,B,Need more time,2
56301,14213,C,Cancelled,3
56302,14213,D,On your desk,4
56303,14214,A,Over 100,1
56304,14214,B,25 participants,2
56305,14214,C,Just a few,3
56306,14214,D,Nobody,4
56307,14215,A,Street only,1
56308,14215,B,Visitor lot,2
56309,14215,C,No parking,3
56310,14215,D,Valet,4
56311,14216,A,Formal,1
56312,14216,B,Casual,2
56313,14216,C,Costume,3
56314,14216,D,Business casual,4
56316,14217,B,Optional,2
56317,14217,C,Tablets only,3
56318,14217,D,"Yes, for presentation",4
56319,14218,A,Side entrance,1
56320,14218,B,Back door,2
56321,14218,C,Main entrance with ID,3
56322,14218,D,Roof access,4
56323,14219,A,6 PM,1
56324,14219,B,24 hours,2
56325,14219,C,Closed today,3
56326,14219,D,9 PM weekdays,4
56327,14220,A,No discount,1
56328,14220,B,10% off members,2
56329,14220,C,Seasonal sale,3
56330,14220,D,Student discount,4
56331,14221,A,"Yes, call to reschedule",1
56332,14221,B,"No, fixed time",2
56333,14221,C,Maybe later,3
56334,14221,D,Cancel instead,4
56335,14222,A,Basic service only,1
56336,14222,B,Full service with support,2
56337,14222,C,Premium features,3
56338,14222,D,Nothing included,4
56339,14223,A,Call 1-800-555-1234,1
56340,14223,B,Email support,2
56341,14223,C,Use the app,3
56342,14223,D,No support,4
56343,14224,A,Expired last month,1
56344,14224,B,2 years remaining,2
56345,14224,C,Lifetime warranty,3
56346,14224,D,No warranty,4
56347,14225,A,Cash only,1
56348,14225,B,All major cards,2
56349,14225,C,Cryptocurrency,3
56350,14225,D,Credit cards and cash,4
56351,14226,A,No refunds,1
56352,14226,B,Within 30 days,2
56353,14226,C,Store credit only,3
56354,14226,D,Partial refund,4
56355,14227,A,Lifetime warranty,1
56356,14227,B,6 months,2
56357,14227,C,No warranty,3
56358,14227,D,One year from purchase,4
56359,14228,A,Paid service,1
56360,14228,B,DIY only,2
56361,14228,C,No installation,3
56362,14228,D,Free installation,4
56363,14229,A,No,1
56364,14229,B,Partially eco-friendly,2
56365,14229,C,Unknown,3
56366,14229,D,Made from recycled materials,4
56367,14230,A,No tracking,1
56368,14230,B,Email updates only,2
56369,14230,C,Call for status,3
56370,14230,D,Online tracking available,4
56371,14231,A,3-5 business days,1
56372,14231,B,Next day delivery,2
56373,14231,C,2 weeks,3
56374,14231,D,Same day,4
56375,14232,A,Delayed,1
56376,14232,B,Cancelled,2
56377,14232,C,On track,3
56378,14232,D,Behind schedule,4
56379,14233,A,Start over,1
56380,14233,B,Cancel it,2
56381,14233,C,Finalize the report,3
56382,14233,D,Delay it,4
56383,14234,A,The team,1
56384,14234,B,The client,2
56385,14234,C,Management,3
56386,14234,D,External consultants,4
56387,14235,A,Delayed,1
56388,14235,B,On track,2
56389,14235,C,Cancelled,3
56390,14235,D,Behind schedule,4
56391,14236,A,Start over,1
56392,14236,B,Cancel it,2
56393,14236,C,Delay it,3
56394,14236,D,Finalize the report,4
56395,14237,A,The client,1
56396,14237,B,The team,2
56397,14237,C,Management,3
56398,14237,D,External consultants,4
56399,14238,A,On track,1
56400,14238,B,Delayed,2
56401,14238,C,Cancelled,3
56402,14238,D,Behind schedule,4
56403,14239,A,Start over,1
56404,14239,B,Cancel it,2
56405,14239,C,Finalize the report,3
56406,14239,D,Delay it,4
56407,14240,A,The client,1
56408,14240,B,Management,2
56409,14240,C,The team,3
56410,14240,D,External consultants,4
56411,14241,A,On track,1
56412,14241,B,Delayed,2
56413,14241,C,Cancelled,3
56414,14241,D,Behind schedule,4
56415,14242,A,Finalize the report,1
56416,14242,B,Start over,2
56417,14242,C,Cancel it,3
56418,14242,D,Delay it,4
56419,14243,A,The team,1
56420,14243,B,The client,2
56421,14243,C,Management,3
56422,14243,D,External consultants,4
56423,14244,A,On track,1
56424,14244,B,Delayed,2
56425,14244,C,Cancelled,3
56426,14244,D,Behind schedule,4
56427,14245,A,Finalize the report,1
56428,14245,B,Start over,2
56429,14245,C,Cancel it,3
56430,14245,D,Delay it,4
56431,14246,A,The team,1
56432,14246,B,The client,2
56433,14246,C,Management,3
56434,14246,D,External consultants,4
56435,14247,A,Delayed,1
56436,14247,B,On track,2
56437,14247,C,Cancelled,3
56438,14247,D,Behind schedule,4
56439,14248,A,Finalize the report,1
56440,14248,B,Start over,2
56441,14248,C,Cancel it,3
56442,14248,D,Delay it,4
56443,14249,A,The client,1
56444,14249,B,Management,2
56445,14249,C,The team,3
56446,14249,D,External consultants,4
56447,14250,A,Delayed,1
56448,14250,B,Cancelled,2
56449,14250,C,On track,3
56450,14250,D,Behind schedule,4
56451,14251,A,Start over,1
56452,14251,B,Cancel it,2
56453,14251,C,Delay it,3
56454,14251,D,Finalize the report,4
56455,14252,A,The client,1
56456,14252,B,The team,2
56457,14252,C,Management,3
56458,14252,D,External consultants,4
56459,14253,A,On track,1
56460,14253,B,Delayed,2
56461,14253,C,Cancelled,3
56462,14253,D,Behind schedule,4
56463,14254,A,Start over,1
56464,14254,B,Cancel it,2
56465,14254,C,Finalize the report,3
56466,14254,D,Delay it,4
56467,14255,A,The team,1
56468,14255,B,The client,2
56469,14255,C,Management,3
56470,14255,D,External consultants,4
56471,14256,A,Delayed,1
56472,14256,B,On track,2
56473,14256,C,Cancelled,3
56474,14256,D,Behind schedule,4
56475,14257,A,Start over,1
56476,14257,B,Finalize the report,2
56477,14257,C,Cancel it,3
56478,14257,D,Delay it,4
56479,14258,A,The client,1
56480,14258,B,Management,2
56481,14258,C,External consultants,3
56482,14258,D,The team,4
56483,14259,A,Delayed,1
56484,14259,B,On track,2
56485,14259,C,Cancelled,3
56486,14259,D,Behind schedule,4
56487,14260,A,Start over,1
56488,14260,B,Finalize the report,2
56489,14260,C,Cancel it,3
56490,14260,D,Delay it,4
56491,14261,A,The client,1
56492,14261,B,Management,2
56493,14261,C,External consultants,3
56494,14261,D,The team,4
56495,14262,A,Delayed,1
56496,14262,B,Cancelled,2
56497,14262,C,On track,3
56498,14262,D,Behind schedule,4
56499,14263,A,Start over,1
56500,14263,B,Cancel it,2
56501,14263,C,Delay it,3
56502,14263,D,Finalize the report,4
56503,14264,A,The client,1
56504,14264,B,Management,2
56505,14264,C,The team,3
56506,14264,D,External consultants,4
56507,14265,A,On track,1
56508,14265,B,Delayed,2
56509,14265,C,Cancelled,3
56510,14265,D,Behind schedule,4
56511,14266,A,Start over,1
56512,14266,B,Cancel it,2
56513,14266,C,Delay it,3
56514,14266,D,Finalize the report,4
56515,14267,A,The client,1
56516,14267,B,The team,2
56517,14267,C,Management,3
56518,14267,D,External consultants,4
56519,14268,A,On track,1
56520,14268,B,Delayed,2
56521,14268,C,Cancelled,3
56522,14268,D,Behind schedule,4
56523,14269,A,Start over,1
56524,14269,B,Cancel it,2
56525,14269,C,Delay it,3
56526,14269,D,Finalize the report,4
56527,14270,A,The client,1
56528,14270,B,Management,2
56529,14270,C,The team,3
56530,14270,D,External consultants,4
56531,14271,A,weather alert,1
56532,14271,B,facility update,2
56533,14271,C,service change,3
56534,14271,D,flight departure,4
56535,14272,A,Gate 3,1
56536,14272,B,Gate 1,2
56537,14272,C,Gate 4,3
56538,14272,D,Gate 5,4
56539,14273,A,Wait here,1
56540,14273,B,Go to check-in,2
56541,14273,C,Contact staff,3
56542,14273,D,Proceed to gate,4
56543,14274,A,facility update,1
56544,14274,B,service change,2
56545,14274,C,safety notice,3
56546,14274,D,weather alert,4
56547,14275,A,Gate 4,1
56548,14275,B,Gate 5,2
56549,14275,C,Gate 2,3
56550,14275,D,Gate 6,4
56551,14276,A,Wait here,1
56552,14276,B,Go to check-in,2
56553,14276,C,Contact staff,3
56554,14276,D,Proceed to gate,4
56555,14277,A,service change,1
56556,14277,B,safety notice,2
56557,14277,C,facility update,3
56558,14277,D,flight departure,4
56559,14278,A,Gate 5,1
56560,14278,B,Gate 6,2
56561,14278,C,Gate 7,3
56562,14278,D,Gate 3,4
56563,14279,A,Wait here,1
56564,14279,B,Proceed to gate,2
56565,14279,C,Go to check-in,3
56566,14279,D,Contact staff,4
56567,14280,A,safety notice,1
56568,14280,B,service change,2
56569,14280,C,flight departure,3
56570,14280,D,weather alert,4
56571,14281,A,Gate 6,1
56572,14281,B,Gate 4,2
56573,14281,C,Gate 7,3
56574,14281,D,Gate 8,4
56575,14282,A,Wait here,1
56576,14282,B,Go to check-in,2
56577,14282,C,Proceed to gate,3
56578,14282,D,Contact staff,4
56579,14283,A,flight departure,1
56580,14283,B,weather alert,2
56581,14283,C,facility update,3
56582,14283,D,safety notice,4
56583,14284,A,Gate 7,1
56584,14284,B,Gate 8,2
56585,14284,C,Gate 5,3
56586,14284,D,Gate 9,4
56587,14285,A,Wait here,1
56588,14285,B,Go to check-in,2
56589,14285,C,Proceed to gate,3
56590,14285,D,Contact staff,4
56591,14286,A,weather alert,1
56592,14286,B,facility update,2
56593,14286,C,service change,3
56594,14286,D,flight departure,4
56595,14287,A,Gate 6,1
56596,14287,B,Gate 8,2
56597,14287,C,Gate 9,3
56598,14287,D,Gate 10,4
56599,14288,A,Wait here,1
56600,14288,B,Go to check-in,2
56601,14288,C,Contact staff,3
56602,14288,D,Proceed to gate,4
56603,14289,A,facility update,1
56604,14289,B,service change,2
56605,14289,C,safety notice,3
56606,14289,D,weather alert,4
56607,14290,A,Gate 9,1
56608,14290,B,Gate 10,2
56609,14290,C,Gate 7,3
56610,14290,D,Gate 11,4
56611,14291,A,Proceed to gate,1
56612,14291,B,Wait here,2
56613,14291,C,Go to check-in,3
56614,14291,D,Contact staff,4
56615,14292,A,service change,1
56616,14292,B,safety notice,2
56617,14292,C,facility update,3
56618,14292,D,flight departure,4
56619,14293,A,Gate 10,1
56620,14293,B,Gate 11,2
56621,14293,C,Gate 8,3
56622,14293,D,Gate 12,4
56623,14294,A,Wait here,1
56624,14294,B,Proceed to gate,2
56625,14294,C,Go to check-in,3
56626,14294,D,Contact staff,4
56627,14295,A,service change,1
56628,14295,B,safety notice,2
56629,14295,C,flight departure,3
56630,14295,D,weather alert,4
56631,14296,A,Gate 11,1
56632,14296,B,Gate 12,2
56633,14296,C,Gate 13,3
56634,14296,D,Gate 9,4
56635,14297,A,Wait here,1
56636,14297,B,Go to check-in,2
56637,14297,C,Contact staff,3
56638,14297,D,Proceed to gate,4
56639,14298,A,flight departure,1
56640,14298,B,weather alert,2
56641,14298,C,facility update,3
56642,14298,D,safety notice,4
56643,14299,A,Gate 12,1
56644,14299,B,Gate 13,2
56645,14299,C,Gate 10,3
56646,14299,D,Gate 14,4
56647,14300,A,Wait here,1
56648,14300,B,Go to check-in,2
56649,14300,C,Proceed to gate,3
56650,14300,D,Contact staff,4
56651,14301,A,verb tenses,1
56652,14301,B,articles,2
56653,14301,C,pronouns,3
56654,14301,D,prepositions,4
56655,14302,A,verb tenses,1
56656,14302,B,articles,2
56657,14302,C,pronouns,3
56658,14302,D,conjunctions,4
56659,14303,A,pronouns,1
56660,14303,B,conjunctions,2
56661,14303,C,articles,3
56662,14303,D,prepositions,4
56663,14304,A,conjunctions,1
56664,14304,B,prepositions,2
56665,14304,C,verb tenses,3
56666,14304,D,pronouns,4
56667,14305,A,prepositions,1
56668,14305,B,verb tenses,2
56669,14305,C,conjunctions,3
56670,14305,D,articles,4
56671,14306,A,prepositions,1
56672,14306,B,verb tenses,2
56673,14306,C,articles,3
56674,14306,D,pronouns,4
56675,14307,A,verb tenses,1
56676,14307,B,articles,2
56677,14307,C,pronouns,3
56678,14307,D,conjunctions,4
56679,14308,A,pronouns,1
56680,14308,B,articles,2
56681,14308,C,conjunctions,3
56682,14308,D,prepositions,4
56683,14309,A,pronouns,1
56684,14309,B,conjunctions,2
56685,14309,C,prepositions,3
56686,14309,D,verb tenses,4
56687,14310,A,prepositions,1
56688,14310,B,conjunctions,2
56689,14310,C,verb tenses,3
56690,14310,D,articles,4
56691,14311,A,verb tenses,1
56692,14311,B,articles,2
56693,14311,C,pronouns,3
56694,14311,D,prepositions,4
56695,14312,A,articles,1
56696,14312,B,verb tenses,2
56697,14312,C,pronouns,3
56698,14312,D,conjunctions,4
56699,14313,A,pronouns,1
56700,14313,B,articles,2
56701,14313,C,conjunctions,3
56702,14313,D,prepositions,4
56703,14314,A,conjunctions,1
56704,14314,B,pronouns,2
56705,14314,C,prepositions,3
56706,14314,D,verb tenses,4
56707,14315,A,prepositions,1
56708,14315,B,conjunctions,2
56709,14315,C,verb tenses,3
56710,14315,D,articles,4
56711,14316,A,verb tenses,1
56712,14316,B,prepositions,2
56713,14316,C,articles,3
56714,14316,D,pronouns,4
56715,14317,A,articles,1
56716,14317,B,verb tenses,2
56717,14317,C,pronouns,3
56718,14317,D,conjunctions,4
56719,14318,A,pronouns,1
56720,14318,B,conjunctions,2
56721,14318,C,articles,3
56722,14318,D,prepositions,4
56723,14319,A,conjunctions,1
56724,14319,B,prepositions,2
56725,14319,C,verb tenses,3
56726,14319,D,pronouns,4
56727,14320,A,prepositions,1
56728,14320,B,conjunctions,2
56729,14320,C,verb tenses,3
56730,14320,D,articles,4
56731,14321,A,prepositions,1
56732,14321,B,verb tenses,2
56733,14321,C,articles,3
56734,14321,D,pronouns,4
56735,14322,A,articles,1
56736,14322,B,pronouns,2
56737,14322,C,verb tenses,3
56738,14322,D,conjunctions,4
56739,14323,A,articles,1
56740,14323,B,pronouns,2
56741,14323,C,conjunctions,3
56742,14323,D,prepositions,4
56743,14324,A,conjunctions,1
56744,14324,B,pronouns,2
56745,14324,C,prepositions,3
56746,14324,D,verb tenses,4
56747,14325,A,prepositions,1
56748,14325,B,verb tenses,2
56749,14325,C,articles,3
56750,14325,D,conjunctions,4
56751,14326,A,verb tenses,1
56752,14326,B,articles,2
56753,14326,C,pronouns,3
56754,14326,D,prepositions,4
56755,14327,A,verb tenses,1
56756,14327,B,articles,2
56757,14327,C,pronouns,3
56758,14327,D,conjunctions,4
56759,14328,A,pronouns,1
56760,14328,B,conjunctions,2
56761,14328,C,articles,3
56762,14328,D,prepositions,4
56763,14329,A,pronouns,1
56764,14329,B,conjunctions,2
56765,14329,C,prepositions,3
56766,14329,D,verb tenses,4
56767,14330,A,prepositions,1
56768,14330,B,verb tenses,2
56769,14330,C,conjunctions,3
56770,14330,D,articles,4
56771,14331,A,regards,1
56772,14331,B,involves,2
56773,14331,C,discusses,3
56774,14331,D,concerns,4
56775,14332,A,ignore,1
56776,14332,B,review,2
56777,14332,C,delete,3
56778,14332,D,forward,4
56779,14333,A,reject,1
56780,14333,B,respond,2
56781,14333,C,accept,3
56782,14333,D,delay,4
56783,14334,A,immediately,1
56784,14334,B,accordingly,2
56785,14334,C,later,3
56786,14334,D,never,4
56787,14335,A,regards,1
56788,14335,B,involves,2
56789,14335,C,concerns,3
56790,14335,D,discusses,4
56791,14336,A,review,1
56792,14336,B,ignore,2
56793,14336,C,delete,3
56794,14336,D,forward,4
56795,14337,A,reject,1
56796,14337,B,accept,2
56797,14337,C,delay,3
56798,14337,D,respond,4
56799,14338,A,immediately,1
56800,14338,B,later,2
56801,14338,C,never,3
56802,14338,D,accordingly,4
56803,14339,A,concerns,1
56804,14339,B,regards,2
56805,14339,C,involves,3
56806,14339,D,discusses,4
56807,14340,A,ignore,1
56808,14340,B,delete,2
56809,14340,C,forward,3
56810,14340,D,review,4
56811,14341,A,reject,1
56812,14341,B,accept,2
56813,14341,C,respond,3
56814,14341,D,delay,4
56815,14342,A,immediately,1
56816,14342,B,later,2
56817,14342,C,accordingly,3
56818,14342,D,never,4
56819,14343,A,regards,1
56820,14343,B,concerns,2
56821,14343,C,involves,3
56822,14343,D,discusses,4
56823,14344,A,ignore,1
56824,14344,B,review,2
56825,14344,C,delete,3
56826,14344,D,forward,4
56827,14345,A,respond,1
56828,14345,B,reject,2
56829,14345,C,accept,3
56830,14345,D,delay,4
56831,14346,A,immediately,1
56832,14346,B,later,2
56833,14346,C,never,3
56834,14346,D,accordingly,4
56835,14347,A,The project,1
56836,14347,B,The meeting,2
56837,14347,C,The regarding the project deadline,3
56838,14347,D,The budget,4
56839,14348,A,Company Name,1
56840,14348,B,Management,2
56841,14348,C,HR,3
56842,14348,D,IT,4
56843,14349,A,Read carefully,1
56844,14349,B,Ignore it,2
56845,14349,C,Delete it,3
56846,14349,D,Forward it,4
56847,14350,A,The project,1
56848,14350,B,The regarding the project deadline,2
56849,14350,C,The meeting,3
56850,14350,D,The budget,4
56851,14351,A,The project,1
56852,14351,B,The meeting,2
56853,14351,C,The about the client meeting,3
56854,14351,D,The budget,4
56855,14352,A,Management,1
56856,14352,B,HR,2
56857,14352,C,Company Name,3
56858,14352,D,IT,4
56859,14353,A,Ignore it,1
56860,14353,B,Delete it,2
56861,14353,C,Forward it,3
56862,14353,D,Read carefully,4
56863,14354,A,The project,1
56864,14354,B,The meeting,2
56865,14354,C,The budget,3
56866,14354,D,The concerning the budget approval,4
56867,14355,A,Management,1
56868,14355,B,HR,2
56869,14355,C,Company Name,3
56870,14355,D,IT,4
56871,14356,A,Ignore it,1
56872,14356,B,Delete it,2
56873,14356,C,Forward it,3
56874,14356,D,Read carefully,4
56875,14357,A,The concerning the budget approval,1
56876,14357,B,The project,2
56877,14357,C,The meeting,3
56878,14357,D,The budget,4
56879,14358,A,The project,1
56880,14358,B,The regarding the schedule change,2
56881,14358,C,The meeting,3
56882,14358,D,The budget,4
56883,14359,A,Management,1
56884,14359,B,Company Name,2
56885,14359,C,HR,3
56886,14359,D,IT,4
56887,14360,A,Ignore it,1
56888,14360,B,Delete it,2
56889,14360,C,Read carefully,3
56890,14360,D,Forward it,4
56891,14361,A,The project,1
56892,14361,B,The meeting,2
56893,14361,C,The about the contract renewal,3
56894,14361,D,The budget,4
56895,14362,A,Management,1
56896,14362,B,Company Name,2
56897,14362,C,HR,3
56898,14362,D,IT,4
56899,14363,A,Ignore it,1
56900,14363,B,Delete it,2
56901,14363,C,Forward it,3
56902,14363,D,Read carefully,4
56903,14364,A,The project,1
56904,14364,B,The meeting,2
56905,14364,C,The budget,3
56906,14364,D,The about the contract renewal,4
56907,14365,A,The project,1
56908,14365,B,The meeting,2
56909,14365,C,The regarding the product launch,3
56910,14365,D,The budget,4
56911,14366,A,Management,1
56912,14366,B,HR,2
56913,14366,C,Company Name,3
56914,14366,D,IT,4
56915,14367,A,Read carefully,1
56916,14367,B,Ignore it,2
56917,14367,C,Delete it,3
56918,14367,D,Forward it,4
56919,14368,A,The project,1
56920,14368,B,The about the team training,2
56921,14368,C,The meeting,3
56922,14368,D,The budget,4
56923,14369,A,Management,1
56924,14369,B,HR,2
56925,14369,C,IT,3
56926,14369,D,Company Name,4
56927,14370,A,Ignore it,1
56928,14370,B,Delete it,2
56929,14370,C,Read carefully,3
56930,14370,D,Forward it,4
56931,14371,A,The project,1
56932,14371,B,The about the team training,2
56933,14371,C,The meeting,3
56934,14371,D,The budget,4
56935,14372,A,The project,1
56936,14372,B,The meeting,2
56937,14372,C,The budget,3
56938,14372,D,The concerning the security update,4
56939,14373,A,Company Name,1
56940,14373,B,Management,2
56941,14373,C,HR,3
56942,14373,D,IT,4
56943,14374,A,Ignore it,1
56944,14374,B,Read carefully,2
56945,14374,C,Delete it,3
56946,14374,D,Forward it,4
56947,14375,A,The regarding the system upgrade,1
56948,14375,B,The project,2
56949,14375,C,The meeting,3
56950,14375,D,The budget,4
56951,14376,A,Management,1
56952,14376,B,HR,2
56953,14376,C,Company Name,3
56954,14376,D,IT,4
56955,14377,A,Ignore it,1
56956,14377,B,Delete it,2
56957,14377,C,Forward it,3
56958,14377,D,Read carefully,4
56959,14378,A,The project,1
56960,14378,B,The meeting,2
56961,14378,C,The regarding the system upgrade,3
56962,14378,D,The budget,4
56963,14379,A,The project,1
56964,14379,B,The about the policy change,2
56965,14379,C,The meeting,3
56966,14379,D,The budget,4
56967,14380,A,Management,1
56968,14380,B,HR,2
56969,14380,C,Company Name,3
56970,14380,D,IT,4
56971,14381,A,Ignore it,1
56972,14381,B,Delete it,2
56973,14381,C,Forward it,3
