id,lesson_id,title,audio_url,start_seconds,end_seconds,display_order,created_at,updated_at,image_url,knowledge
378,16,Part 4 - Talk 78 - Hotel Notice,/listening/part4/dataset01/g078.mp3,0.00,,78,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Emotion: chú ý các từ excited, concerned, pleased, disappointed và worried."
379,16,Part 4 - Talk 79 - Store Advertisement,/listening/part4/dataset01/g079.mp3,0.00,,79,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Purpose vs topic: chủ đề là nói về gì, còn purpose là người nói muốn làm gì với thông tin đó."
380,16,Part 4 - Talk 80 - Company Training,/listening/part4/dataset01/g080.mp3,0.00,,80,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Main idea vs detail: câu hỏi main idea cần ý bao quát, không chọn một chi tiết nhỏ."
381,20,Part 4 - Talk 81 - Library Announcement,/listening/part4/dataset01/g081.mp3,0.00,,81,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Read ahead: đọc nhanh cả ba câu hỏi trước khi audio bắt đầu để dự đoán thông tin cần nghe.
382,20,Part 4 - Talk 82 - Airport Announcement,/listening/part4/dataset01/g082.mp3,0.00,,82,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Question words: who, what, where, when, why và how giúp dự đoán loại đáp án."
383,20,Part 4 - Talk 83 - Office Meeting,/listening/part4/dataset01/g083.mp3,0.00,,83,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Answer order: thông tin thường xuất hiện theo thứ tự tương đối gần với thứ tự câu hỏi.
384,20,Part 4 - Talk 84 - Restaurant Advertisement,/listening/part4/dataset01/g084.mp3,0.00,,84,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Keyword prediction: gạch chân danh từ và động từ quan trọng trong câu hỏi.
385,20,Part 4 - Talk 85 - Museum Tour,/listening/part4/dataset01/g085.mp3,0.00,,85,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Do not translate: tránh dịch từng câu trong đầu vì sẽ làm mất thông tin tiếp theo.
386,20,Part 4 - Talk 86 - Train Announcement,/listening/part4/dataset01/g086.mp3,0.00,,86,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Listen for transitions: chú ý first, however, therefore, finally để biết hướng phát triển bài nói."
387,20,Part 4 - Talk 87 - Weather Report,/listening/part4/dataset01/g087.mp3,0.00,,87,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Keep listening: nếu bỏ lỡ một thông tin, bỏ qua và tập trung vào phần tiếp theo."
388,20,Part 4 - Talk 88 - Hotel Notice,/listening/part4/dataset01/g088.mp3,0.00,,88,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Elimination: loại đáp án sai rõ ràng trước khi lựa chọn đáp án phù hợp nhất.
389,20,Part 4 - Talk 89 - Store Advertisement,/listening/part4/dataset01/g089.mp3,0.00,,89,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Context verification: sau khi chọn đáp án, kiểm tra xem nó có phù hợp toàn bộ bài nói không."
390,20,Part 4 - Talk 90 - Company Training,/listening/part4/dataset01/g090.mp3,0.00,,90,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Memory strategy: nhớ ý chính và từ khóa thay vì cố ghi nhớ nguyên câu.
391,20,Part 4 - Talk 91 - Library Announcement,/listening/part4/dataset01/g091.mp3,0.00,,91,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Number trap: một bài có thể chứa nhiều con số; xác định con số liên quan trực tiếp câu hỏi.
392,20,Part 4 - Talk 92 - Airport Announcement,/listening/part4/dataset01/g092.mp3,0.00,,92,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Date trap: chú ý nếu người nói thay đổi hoặc sửa ngày tháng.
393,20,Part 4 - Talk 93 - Office Meeting,/listening/part4/dataset01/g093.mp3,0.00,,93,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Time trap: phân biệt thời gian bắt đầu, kết thúc và thời hạn."
204,3,Part 3 - Conversation 04,/listening/part3/dataset01/g004.mp3,0.00,,4,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Time: chú ý tomorrow, next week, this afternoon, at three o’clock và các cụm chỉ thời gian."
205,3,Part 3 - Conversation 05,/listening/part3/dataset01/g005.mp3,0.00,,5,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Detail: không cần hiểu toàn bộ đoạn hội thoại; tập trung vào từ khóa liên quan trực tiếp câu hỏi.
206,3,Part 3 - Conversation 06,/listening/part3/dataset01/g006.mp3,0.00,,6,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Who: chú ý tên người, chức vụ và đại từ để xác định ai thực hiện hành động."
207,3,Part 3 - Conversation 07,/listening/part3/dataset01/g007.mp3,0.00,,7,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – What: khi câu hỏi bắt đầu bằng “What”, tìm động từ và danh từ quan trọng trong đoạn nghe."
208,3,Part 3 - Conversation 08,/listening/part3/dataset01/g008.mp3,0.00,,8,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Where: câu trả lời thường chứa tên phòng, tòa nhà, cửa hàng hoặc địa điểm cụ thể."
394,20,Part 4 - Talk 94 - Restaurant Advertisement,/listening/part4/dataset01/g094.mp3,0.00,,94,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Location trap: nhiều địa điểm có thể được nhắc nhưng chỉ một nơi phù hợp với câu hỏi.
395,20,Part 4 - Talk 95 - Museum Tour,/listening/part4/dataset01/g095.mp3,0.00,,95,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Person trap: người được nhắc đến có thể không phải người thực hiện hành động.
396,20,Part 4 - Talk 96 - Train Announcement,/listening/part4/dataset01/g096.mp3,0.00,,96,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Detail trap: đáp án quá cụ thể nhưng không được hỗ trợ bởi audio thường là distractor.
397,20,Part 4 - Talk 97 - Weather Report,/listening/part4/dataset01/g097.mp3,0.00,,97,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Change of information: chú ý các câu cập nhật thông tin mới hoặc thay đổi kế hoạch.
398,20,Part 4 - Talk 98 - Hotel Notice,/listening/part4/dataset01/g098.mp3,0.00,,98,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Final information: ưu tiên thông tin mới nhất nếu người nói cập nhật hoặc thay đổi thông tin.
399,20,Part 4 - Talk 99 - Store Advertisement,/listening/part4/dataset01/g099.mp3,0.00,,99,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Overall comprehension: kết hợp chủ đề, mục đích và các chi tiết quan trọng để xác định đáp án."
400,20,Part 4 - Talk 100 - Company Training,/listening/part4/dataset01/g100.mp3,0.00,,100,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Overall strategy: đọc trước câu hỏi, xác định loại bài nói, nghe từ khóa, theo dõi trình tự và suy luận từ ngữ cảnh."
221,7,Part 3 - Conversation 21,/listening/part3/dataset01/g021.mp3,0.00,,21,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Correction: nếu người nói sửa thông tin bằng “Actually”, “I mean” hoặc “Sorry”, thông tin sau đó thường quan trọng hơn."
222,7,Part 3 - Conversation 22,/listening/part3/dataset01/g022.mp3,0.00,,22,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Contrast: chú ý but, however, although vì đáp án thường liên quan đến ý sau các từ này."
223,7,Part 3 - Conversation 23,/listening/part3/dataset01/g023.mp3,0.00,,23,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Cause and effect: nhận diện because, so, therefore để nối nguyên nhân với kết quả."
224,7,Part 3 - Conversation 24,/listening/part3/dataset01/g024.mp3,0.00,,24,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Opinion: các cụm “I think”, “I believe”, “In my opinion” báo hiệu quan điểm của người nói."
225,7,Part 3 - Conversation 25,/listening/part3/dataset01/g025.mp3,0.00,,25,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Preference: chú ý “prefer”, “would rather”, “like better” để xác định lựa chọn."
226,7,Part 3 - Conversation 26,/listening/part3/dataset01/g026.mp3,0.00,,26,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Request: “Could you…?”, “Would you…?”, “Can you…?” thường là yêu cầu."
227,7,Part 3 - Conversation 27,/listening/part3/dataset01/g027.mp3,0.00,,27,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Permission: chú ý “May I…?”, “Can I…?”, “Is it okay if…?” để nhận biết xin phép."
228,7,Part 3 - Conversation 28,/listening/part3/dataset01/g028.mp3,0.00,,28,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Invitation: “Would you like to…?” và “Do you want to…?” thường là lời mời.
229,7,Part 3 - Conversation 29,/listening/part3/dataset01/g029.mp3,0.00,,29,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Offer: “I can…”, “Let me…”, “Would you like me to…?” thường thể hiện lời đề nghị giúp đỡ."
230,7,Part 3 - Conversation 30,/listening/part3/dataset01/g030.mp3,0.00,,30,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Recommendation: chú ý “You should…”, “I recommend…” và “You might want to…” để nhận biết lời khuyên."
237,7,Part 3 - Conversation 37,/listening/part3/dataset01/g037.mp3,0.00,,37,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Transportation: chú ý departure, arrival, platform, station và delay."
261,15,Part 3 - Conversation 61,/listening/part3/dataset01/g061.mp3,0.00,,61,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,Part 3 – Workplace task: xác định ai chịu trách nhiệm thực hiện công việc được nhắc đến.
262,15,Part 3 - Conversation 62,/listening/part3/dataset01/g062.mp3,0.00,,62,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Deadline: chú ý by Friday, before noon, no later than… để xác định hạn chót."
263,15,Part 3 - Conversation 63,/listening/part3/dataset01/g063.mp3,0.00,,63,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Appointment: chú ý appointment, available, schedule và confirm."
264,15,Part 3 - Conversation 64,/listening/part3/dataset01/g064.mp3,0.00,,64,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Meeting: nghe agenda, participants, conference room và meeting time."
265,15,Part 3 - Conversation 65,/listening/part3/dataset01/g065.mp3,0.00,,65,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Document: chú ý report, form, contract, application và file."
266,15,Part 3 - Conversation 66,/listening/part3/dataset01/g066.mp3,0.00,,66,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Equipment: xác định thiết bị và tình trạng của nó qua các từ broken, repair, replace, install."
267,15,Part 3 - Conversation 67,/listening/part3/dataset01/g067.mp3,0.00,,67,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Delivery: chú ý ship, deliver, package, address và arrival date."
268,15,Part 3 - Conversation 68,/listening/part3/dataset01/g068.mp3,0.00,,68,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Order: phân biệt item được đặt, số lượng, giá và thời gian giao hàng."
269,15,Part 3 - Conversation 69,/listening/part3/dataset01/g069.mp3,0.00,,69,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Reservation: chú ý reserve, book, available và confirmation number."
270,15,Part 3 - Conversation 70,/listening/part3/dataset01/g070.mp3,0.00,,70,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Cancellation: chú ý cancel, refund, change và fee khi cuộc hội thoại nói về hủy dịch vụ."
271,15,Part 3 - Conversation 71,/listening/part3/dataset01/g071.mp3,0.00,,71,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Location clues: giới từ in, at, on, near, beside, across from giúp xác định vị trí."
272,15,Part 3 - Conversation 72,/listening/part3/dataset01/g072.mp3,0.00,,72,2026-08-09 21:13:23.227169,2026-08-09 21:13:23.227169,,"Part 3 – Direction: chú ý turn left, turn right, go straight, next to và across from."
321,8,Part 4 - Talk 21 - Library Announcement,/listening/part4/dataset01/g021.mp3,0.00,,21,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Advertisement: xác định sản phẩm hoặc dịch vụ trước khi tìm giá và ưu đãi.
322,8,Part 4 - Talk 22 - Airport Announcement,/listening/part4/dataset01/g022.mp3,0.00,,22,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Promotion: chú ý discount, special offer, free, save và limited time."
323,8,Part 4 - Talk 23 - Office Meeting,/listening/part4/dataset01/g023.mp3,0.00,,23,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Customer benefit: trong quảng cáo, thông tin về lợi ích thường quan trọng hơn mô tả chung."
324,8,Part 4 - Talk 24 - Restaurant Advertisement,/listening/part4/dataset01/g024.mp3,0.00,,24,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Location in advertisement: chú ý địa chỉ, chi nhánh và khu vực phục vụ."
325,8,Part 4 - Talk 25 - Museum Tour,/listening/part4/dataset01/g025.mp3,0.00,,25,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Contact information: phone number, website và email thường xuất hiện ở cuối thông báo."
326,8,Part 4 - Talk 26 - Train Announcement,/listening/part4/dataset01/g026.mp3,0.00,,26,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Event announcement: chú ý ngày, giờ, địa điểm và cách đăng ký."
327,8,Part 4 - Talk 27 - Weather Report,/listening/part4/dataset01/g027.mp3,0.00,,27,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Registration: listen for register, sign up, enroll và reservation."
328,8,Part 4 - Talk 28 - Hotel Notice,/listening/part4/dataset01/g028.mp3,0.00,,28,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Ticket information: phân biệt ticket price, ticket availability và admission fee."
329,8,Part 4 - Talk 29 - Store Advertisement,/listening/part4/dataset01/g029.mp3,0.00,,29,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Public notice: xác định việc người nghe cần làm sau khi nghe thông báo.
361,16,Part 4 - Talk 61 - Library Announcement,/listening/part4/dataset01/g061.mp3,0.00,,61,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Paraphrase: đáp án thường diễn đạt lại ý trong audio bằng từ vựng khác.
362,16,Part 4 - Talk 62 - Airport Announcement,/listening/part4/dataset01/g062.mp3,0.00,,62,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Synonym recognition: học cách nhận diện từ đồng nghĩa thay vì chờ nghe đúng từ trong đáp án.
363,16,Part 4 - Talk 63 - Office Meeting,/listening/part4/dataset01/g063.mp3,0.00,,63,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,Part 4 – Distractor: đáp án có từ giống audio chưa chắc đúng; phải kiểm tra cả ý nghĩa.
364,16,Part 4 - Talk 64 - Restaurant Advertisement,/listening/part4/dataset01/g064.mp3,0.00,,64,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Contrast: chú ý but, however, although và instead vì thông tin sau thường quan trọng."
365,16,Part 4 - Talk 65 - Museum Tour,/listening/part4/dataset01/g065.mp3,0.00,,65,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Correction: thông tin sau actually, rather, I mean hoặc correction thường là thông tin chính xác."
366,16,Part 4 - Talk 66 - Train Announcement,/listening/part4/dataset01/g066.mp3,0.00,,66,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Negative information: chú ý not, never, no longer và without."
367,16,Part 4 - Talk 67 - Weather Report,/listening/part4/dataset01/g067.mp3,0.00,,67,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Comparison: chú ý more, less, higher, lower, better và cheaper."
368,16,Part 4 - Talk 68 - Hotel Notice,/listening/part4/dataset01/g068.mp3,0.00,,68,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Superlative: chú ý best, largest, newest, most popular và least expensive."
369,16,Part 4 - Talk 69 - Store Advertisement,/listening/part4/dataset01/g069.mp3,0.00,,69,2026-08-09 21:34:42.767896,2026-08-09 21:34:42.767896,,"Part 4 – Opinion: các cụm I think, I believe và in my opinion báo hiệu quan điểm."
